provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,jobName,transcript,wer,levenshtein,ser,filename,confidence
Google,thats got nothing to do with it,3,0,thirties,male,hongkong,en,,7,True,False,,thats got nothing to do with it,0.0,0,0,common_voice_en_17618.mp3,0.965045333
Google,it can be relieved by moving stock into shade,2,0,twenties,male,hongkong,en,,9,True,False,,it can be relieved by moving stock into shade,0.0,0,0,common_voice_en_22423375.mp3,0.94530648
Google,the album was inspired by his divorce from his exwife,2,0,twenties,male,hongkong,en,,10,True,False,,the album was inspired by his divorce from his exwife,0.0,0,0,common_voice_en_22248762.mp3,0.976118565
Google,they are not oppressed to the stem,2,1,twenties,female,hongkong,en,,7,True,False,,do you know of crest to the scene,0.8571428571428571,18,1,common_voice_en_22979095.mp3,0.67090106
Google,the kagawong river consists of two parts,2,0,,male,hongkong,en,,7,True,False,,the caca one week bro consists of two parts,0.5714285714285714,11,1,common_voice_en_22913020.mp3,0.594734907
Google,the connecticut wits eventually followed their interests in divergent directions,2,1,,,hongkong,en,,10,True,False,,interested,1.0,70,1,common_voice_en_22445754.mp3,0.801546454
Google,such individuals may be detained indefinitely in ankang centres,2,0,twenties,female,hongkong,en,,9,True,False,,such individuals may be detained indefinitely in on town centers,0.3333333333333333,8,1,common_voice_en_22940328.mp3,0.956037343
Google,least heatmoon has osage and europeanamerican ancestry,2,0,twenties,male,hongkong,en,,7,True,False,,least heatmoon sausage and european american ancestry,0.5714285714285714,5,1,common_voice_en_21786276.mp3,0.9277892109999999
Google,the industries most commonly affected are banking manufacturing and government,2,0,twenties,male,hongkong,en,,10,True,False,,the industrys most commonly affected a banking manufacturing  kaufman,0.4,15,1,common_voice_en_22248779.mp3,0.85544312
Google,the pirates seized the crew of the lost ship,2,0,fourties,male,hongkong,en,,9,True,False,,papyrus sees the crew of battleship,0.6666666666666666,19,1,common_voice_en_17799162.mp3,0.892622948
Google,my hamster turned my homework into bedding,3,0,thirties,male,hongkong,en,,7,True,False,,my hamster turned my homework into bedding,0.0,0,0,common_voice_en_17733.mp3,0.9772253040000001
Google,he mashed in the controller buttons hoping for some extra speed,3,1,thirties,male,hongkong,en,,11,True,False,,he mastered in the controller buttons hoping for some extra speed,0.09090909090909091,3,1,common_voice_en_17709.mp3,0.902497709
Google,theyre on their way,2,1,thirties,male,hongkong,en,,4,True,False,,theyre on their way,0.0,0,0,common_voice_en_17610.mp3,0.946773887
Google,the lure is used to catch trout and flounder,2,0,fourties,male,hongkong,en,,9,True,False,,dolores used to catch trout and flounder,0.3333333333333333,7,1,common_voice_en_17787381.mp3,0.919847906
Google,rabbit remains unswayed and returns home,2,0,twenties,male,hongkong,en,,6,True,False,,rabbit we may stand sway and returns home,0.6666666666666666,10,1,common_voice_en_22248403.mp3,0.679606855
Google,he affiliated himself with the free soil party and was later a republican,2,0,twenties,female,hongkong,en,,13,True,False,,he affiliated himself with the freesoil party and was later a republican,0.15384615384615385,1,1,common_voice_en_22630030.mp3,0.962535083
Google,did you know that nikola was going to join us,2,0,twenties,male,hongkong,en,,10,True,False,,did you know that nicola was going to join us,0.1,1,1,common_voice_en_17264418.mp3,0.9380677940000001
Google,the swan dive was far short of perfect,2,0,fourties,male,hongkong,en,,8,True,False,,swan dive was fall short of perfect,0.25,6,1,common_voice_en_17776698.mp3,0.8812198640000001
Google,this however was his only attempt at formula one,2,0,twenties,male,hongkong,en,,9,True,False,,this however what is only attempt at formula 1,0.3333333333333333,6,1,common_voice_en_22248513.mp3,0.7950453759999999
Google,lowrate production would lead to typeclassification resulting in removing the x from its designation,2,0,twenties,male,hongkong,en,,14,True,False,,lowwage potassium would lead to type of classification resulting in removing assassination,0.7142857142857143,30,1,common_voice_en_22248431.mp3,0.88463968
Google,the restoration also addressed decorative and environmental improvements to the building,2,0,teens,male,hongkong,en,,11,True,False,,every story should also attract decorative and environmental improvements to the buddha,0.45454545454545453,24,1,common_voice_en_22224664.mp3,0.923831284
Google,all songs written by peter buck mike mills and michael stipe unless otherwise indicated,2,0,twenties,male,hongkong,en,,14,True,False,,all songs written by petersburg mike mills and microchips spit unless otherwise indicated,0.2857142857142857,12,1,common_voice_en_22400682.mp3,0.8198352459999999
Google,the building has been designated by english heritage as a grade one listed building,2,0,twenties,female,hongkong,en,,14,True,False,,the building has been decimated by english heritage s grade one listed building,0.21428571428571427,6,1,common_voice_en_22437940.mp3,0.890699327
Google,he played college football for the university of florida and earned allamerican honors,2,1,twenties,male,hongkong,en,,13,True,False,,we played flag football for the university of florida,0.46153846153846156,36,1,common_voice_en_22377282.mp3,0.8627124429999999
Google,the demand was scarce,2,0,twenties,male,hongkong,en,,4,True,False,,pokemon will stay good,1.0,17,1,common_voice_en_23383935.mp3,0.556816101
Google,in the same year the united states army built a telegraph station,2,0,twenties,female,hongkong,en,,12,True,False,,in the same year to united states army go to telegraph station,0.25,8,1,common_voice_en_22979093.mp3,0.8662210109999999
Google,this is similar to what happens when humans breathe or drink through a straw,2,0,twenties,male,hongkong,en,,14,True,False,,this is similar to what happens when humans we eat or drink through a straw,0.14285714285714285,5,1,common_voice_en_23802590.mp3,0.953141153
Google,historic mills were usually powered by water wind or horse power,2,1,twenties,male,hongkong,en,,11,True,False,,historic news where you sweep out the pie waterway no house power,0.9090909090909091,29,1,common_voice_en_17737894.mp3,0.6578565239999999
Google,every jack has his jill,2,0,twenties,male,hongkong,en,,5,True,False,,happy jacks have kissed you,1.0,15,1,common_voice_en_17737893.mp3,0.526216686
Google,she began her career as an economist at the world bank,2,0,teens,male,hongkong,en,,11,True,False,,she began her career as i ignore mist as a ward back,0.6363636363636364,15,1,common_voice_en_18978482.mp3,0.811061323
Google,he first gained notice as an assistant district attorney in philadelphia,2,0,,male,hongkong,en,,11,True,False,,he first gained notice as an assistant district attorney in philadelphia,0.0,0,0,common_voice_en_22913085.mp3,0.972359717
Google,many retain their original window stickers,2,0,twenties,male,hongkong,en,,6,True,False,,98 original window sticker,0.6666666666666666,18,1,common_voice_en_22355865.mp3,0.969024003
Google,the medal was worn on the upper right side of the chest,2,0,twenties,male,hongkong,en,,12,True,False,,the matawan on the upper right side of the chest,0.25,9,1,common_voice_en_22423363.mp3,0.895693958
Google,almost nothing is known about its characteristics,2,0,twenties,female,hongkong,en,,7,True,False,,almost nothing is known about his characteristics,0.14285714285714285,2,1,common_voice_en_22437967.mp3,0.8882932659999999
Google,it shall be done,2,0,fourties,male,hongkong,en,,4,True,False,,it shall be done,0.0,0,0,common_voice_en_17782881.mp3,0.967297733
Google,but im liable to get into a jam,2,1,fourties,male,hongkong,en,,8,True,False,,but im liable to get into a jam,0.0,0,0,common_voice_en_219324.mp3,0.987719059
Google,a later letter informs watanabe that naoko has killed herself,3,2,twenties,male,hongkong,en,,10,True,False,,olathe that sells informs waterbed that now go has killed herself,0.6,20,1,common_voice_en_23383926.mp3,0.842063487
Google,it is owned by concord bicycle music,2,0,twenties,male,hongkong,en,,7,True,False,,it is owned by concord bicycle music,0.0,0,0,common_voice_en_21786688.mp3,0.9703291059999999
Google,i have a headache and a sore throat,2,0,fourties,male,hongkong,en,,8,True,False,,i have a headache and a sore throat,0.0,0,0,common_voice_en_17776605.mp3,0.987628996
Google,regional municipalities are found only in southern ontario,2,1,twenties,male,hongkong,en,,8,True,False,,legion of municipalities are only found in southern ontario,0.5,12,1,common_voice_en_21786544.mp3,0.932379842
Google,in a cinematic ropedown maneuver the special forces overwhelmed the criminals,2,0,fourties,male,hongkong,en,,11,True,False,,anna cinematic rubdown maneuver the special forces overwhelmed the criminals,0.2727272727272727,5,1,common_voice_en_17787324.mp3,0.857478738
Google,the game is set in the world of vikings and norse mythology,2,1,thirties,male,hongkong,en,,12,True,False,,the game is set in the world of vikings in north mythology,0.16666666666666666,4,1,common_voice_en_22449613.mp3,0.98384279
Google,six days later the station reopened with a temporary building,2,0,twenties,male,hongkong,en,,10,True,False,,6 days later the station reopened a temporary building,0.2,8,1,common_voice_en_22257618.mp3,0.8806073670000001
Google,the greater number of strings offers almost endless possibilities,2,0,,male,hongkong,en,,9,True,False,,the greater number of strings offers almost endless possibilities,0.0,0,0,common_voice_en_22913432.mp3,0.953961611
Google,saint moling founded a monastery on the river barrow,2,1,twenties,male,hongkong,en,,9,True,False,,thank you morning found a monastery on the reefer power,0.6666666666666666,21,1,common_voice_en_22248807.mp3,0.8563810590000001
Google,two seasons later a secondplaced finish saw them promoted back to the premier division,2,0,twenties,female,hongkong,en,,14,True,False,,two seasons later a secondplace finish sergeant promoted back to the premier division,0.21428571428571427,8,1,common_voice_en_22967845.mp3,0.879147828
Google,the pistons traded hill to orlando for chucky atkins and ben wallace,2,0,twenties,female,hongkong,en,,12,True,False,,the pistons traded hill to orlando for chucky atkins and ben wallace,0.0,0,0,common_voice_en_22940330.mp3,0.950343609
Google,morris was born in radcliffe lancashire,2,0,twenties,male,hongkong,en,,6,True,False,,morris was born in radcliffe lancashire,0.0,0,0,common_voice_en_21786746.mp3,0.876008749
Google,it is the only major aroad in australia that is partially unsealed,2,0,,,hongkong,en,,12,True,False,,what is the only measure a road in australia,0.6666666666666666,35,1,common_voice_en_22445694.mp3,0.79971832
Google,the public market is in the area,2,1,twenties,male,hongkong,en,,7,True,False,,the public market is in the area,0.0,0,0,common_voice_en_23592781.mp3,0.906308234
Google,as a result conventional military strategies often demand possession of high ground,2,0,thirties,female,hongkong,en,,12,True,False,,as a result conventional military strategies of the demonic possession of high ground,0.25,6,1,common_voice_en_22332460.mp3,0.901803613
Google,a number of people have hailed from nyeri county,2,0,twenties,male,hongkong,en,,9,True,False,,a number of people of held from niagara county,0.3333333333333333,12,1,common_voice_en_21786168.mp3,0.8345777990000001
Google,it can loosely be defined as the inverse of the reaction rate,2,0,twenties,male,hongkong,en,,12,True,False,,you can do cpt find a nasty in purse of the reaction rate,0.6666666666666666,24,1,common_voice_en_22423376.mp3,0.7868525390000001
Google,once you get familiar with it you will want to use it for everything,3,0,thirties,male,hongkong,en,,14,True,False,,whats get familiar with that you will want to use it for everything,0.21428571428571427,11,1,common_voice_en_17567.mp3,0.8594546909999999
Google,im always up before the sun has risen,2,0,twenties,male,hongkong,en,,8,True,False,,im always up before the sun has blighted,0.125,6,1,common_voice_en_18441986.mp3,0.955790281
Google,organisms typically cannot metabolize all types of carbohydrate to yield energy,2,1,twenties,male,hongkong,en,,11,True,False,,organisms typically cannot metabolize all types of carbohydrate to you energy,0.09090909090909091,4,1,common_voice_en_22257847.mp3,0.929294765
Google,the pods of peas ferment in bare fields,2,0,fourties,male,hongkong,en,,8,True,False,,apostle of peace furman in fairfield,0.75,18,1,common_voice_en_17853220.mp3,0.741998374
Google,grasp no more than thy hand will hold,2,0,fourties,male,hongkong,en,,8,True,False,,cross no more than die hand with her,0.5,11,1,common_voice_en_17816584.mp3,0.7585465309999999
Google,we must therefore conclude that he had no such pretensions,2,0,twenties,male,hongkong,en,,10,True,False,,we must therefore conclude that he had no such pretensions,0.0,0,0,common_voice_en_22245628.mp3,0.926997662
Google,it has also been asserted that this questions the peer review process,2,0,twenties,male,hongkong,en,,12,True,False,,it has also demonstrated that this question is the peerreview process,0.5,11,1,common_voice_en_21786163.mp3,0.8177734609999999
Google,you wouldnt mind living in the nicest house in town,3,0,thirties,male,hongkong,en,,10,True,False,,it wouldnt mind living in the nicest house in charmed,0.2,10,1,common_voice_en_214005.mp3,0.9253234859999999
Google,before he gets through tonight hell ruin us all,4,2,thirties,male,hongkong,en,,9,True,False,,before he gets through tonight he will ruin us all,0.2222222222222222,3,1,common_voice_en_17771.mp3,0.956867695
Google,not just that i have a feeling ill be helping you track down your wayward researcher as well,2,0,fourties,male,hongkong,en,,18,True,False,,ill just that i have a feeling ill be helping you track down your wayward researcher as well,0.05555555555555555,3,1,common_voice_en_17787339.mp3,0.899547338
Google,all cats are grey in the dark,2,0,fourties,male,hongkong,en,,7,True,False,,all cats are grey in the dark,0.0,0,0,common_voice_en_17799199.mp3,0.820044935
Google,nowadays there are hydroelectric power stations in use,2,1,twenties,male,hongkong,en,,8,True,False,,nowadays there are hydroelectric power stations in use,0.0,0,0,common_voice_en_23786951.mp3,0.9426014420000001
Google,sarah told him that she was there to see her brother,2,1,fourties,male,hongkong,en,,11,True,False,,sarah told him that she was there to see her brother,0.0,0,0,common_voice_en_17816540.mp3,0.9167436959999999
Google,the ocklawaha hotel catered to the wealthy,2,0,twenties,male,hongkong,en,,7,True,False,,okinawa hotel located to the ralphie,0.5714285714285714,18,1,common_voice_en_23383929.mp3,0.869556367
Google,his greatgranddaughter margaret biddle married thomas biddle of the biddle family of philadelphia,2,0,thirties,male,hongkong,en,,13,True,False,,his greatgranddaughter margaret biddle married settle the little family of philadelphia,0.3076923076923077,16,1,common_voice_en_22449599.mp3,0.8130169509999999
Google,doctor we have a medical emergency and we need you at the emergency room now,2,0,fourties,male,hongkong,en,,15,True,False,,doctor we have a medical emergency and we need you at the emergency room now,0.0,0,0,common_voice_en_17782884.mp3,0.942332685
Google,these sausages are extremely tasty,2,0,fourties,male,hongkong,en,,5,True,False,,these sausages are extremely tasty,0.0,0,0,common_voice_en_219297.mp3,0.975113392
Google,and im going to build things,3,0,thirties,male,hongkong,en,,6,True,False,,and im going to view things,0.16666666666666666,4,1,common_voice_en_17693.mp3,0.890701592
Google,i started my family from scratch again he said,2,0,twenties,male,hongkong,en,,9,True,False,,i started my family from scratch together is that,0.3333333333333333,13,1,common_voice_en_22378001.mp3,0.823198676
Google,the little girl wanted to have a balloon but was too shy to ask,2,0,fourties,male,hongkong,en,,14,True,False,,a little girl wanted to have a balloon that was too shy to ask,0.14285714285714285,6,1,common_voice_en_17776695.mp3,0.931732833
Google,i am supposed to be here,2,1,fourties,male,hongkong,en,,6,True,False,,im supposed to be here,0.3333333333333333,2,1,common_voice_en_17782223.mp3,0.987032771
Google,home is where the heart is,2,0,fourties,male,hongkong,en,,6,True,False,,home is where the heart is,0.0,0,0,common_voice_en_17860946.mp3,0.9789966940000001
Google,the site is owned by the chronicle of higher education,2,0,twenties,male,hongkong,en,,10,True,False,,the site is owned by the conoco of higher education,0.1,5,1,common_voice_en_22245624.mp3,0.8906761409999999
Google,although she is beautiful she would rather be with the horses than with men,2,0,twenties,male,hongkong,en,,14,True,False,,although she is beautiful she would rather be with the horses than with man,0.07142857142857142,1,1,common_voice_en_23377199.mp3,0.877707958
Google,if there is evidence of failure to disclose yes we have a problem,2,0,twenties,male,indian,en,,13,True,False,,your pet is evidence of failure to disclose yes we have a problem,0.15384615384615385,8,1,common_voice_en_22378145.mp3,0.893175662
Google,the sign is normally pronounced plus or minus,2,0,twenties,female,indian,en,,8,True,False,,the sign is nomination ounce plus or minus,0.25,10,1,common_voice_en_18733683.mp3,0.7385444640000001
Google,meanwhile win chadha also died,2,0,thirties,male,indian,en,,5,True,False,,meanwhile venture data also died,0.4,9,1,common_voice_en_19437194.mp3,0.8607023359999999
Google,where is my dress,2,0,twenties,male,indian,en,,4,True,False,,where is my dress,0.0,0,0,common_voice_en_17520264.mp3,0.91650182
Google,benjamin was snacking on strips of bacon,2,1,teens,female,indian,en,,7,True,False,,benjamin was not even strips of bacon,0.2857142857142857,9,1,common_voice_en_155227.mp3,0.844734251
Google,the quakers have a meeting house on the lower churchtown road,2,1,twenties,male,indian,en,,11,True,False,,wake up have a meeting house only nova chat download,0.6363636363636364,24,1,common_voice_en_22292169.mp3,0.8535495999999999
Google,musically we were going to meet each other half way,2,1,twenties,male,indian,en,,10,True,False,,basically were going to need each other,0.5,16,1,common_voice_en_18733300.mp3,0.827453732
Google,surveys are just like a platform where good and bad estimations are mingled together,2,0,thirties,female,indian,en,,14,True,False,,surveys are just like a platform there good and bad estimations are mingled together,0.07142857142857142,1,1,common_voice_en_21721575.mp3,0.909643292
Google,emory has numerous club sports and a variety of recreational and competitive intramural teams,2,0,teens,female,indian,en,,14,True,False,,amare has you miss club sports and variety of recreational and competitive intramural team,0.35714285714285715,13,1,common_voice_en_21362374.mp3,0.853473485
Google,a colour version of the music video was later made available,2,0,thirties,male,indian,en,,11,True,False,,color version of the music video,0.5454545454545454,28,1,common_voice_en_20735452.mp3,0.811828077
Google,emmas going away immediately after tea might give offence,2,0,twenties,male,indian,en,,9,True,False,,do you mind going every immediately after tea might give offense,0.5555555555555556,15,1,common_voice_en_19953596.mp3,0.7552192209999999
Google,valentine sits on the boards of several organisations in the united kingdom,2,0,thirties,male,indian,en,,12,True,False,,196 on the boards of several organizations in the united kingdom,0.25,15,1,common_voice_en_18946831.mp3,0.894528329
Google,she spent almost all night finishing her thesis,2,0,twenties,male,indian,en,,8,True,False,,she spent almost all night finishing her thesis,0.0,0,0,common_voice_en_109349.mp3,0.948955953
Google,gold and silversmiths as well as copper engraving and lithography flourished,2,0,fourties,male,indian,en,,11,True,False,,gold and silver snakes as well as copper and gravy and a florist,0.5454545454545454,25,1,common_voice_en_23541654.mp3,0.798999846
Google,claudius returned to rome after the battle to attend to affairs of state,2,0,twenties,male,indian,en,,13,True,False,,claudius return to rome after the battle to attend to affairs of state,0.07692307692307693,2,1,common_voice_en_19477209.mp3,0.945415854
Google,hes a regular and hes connected but then i expect you knew that much already,3,0,twenties,male,indian,en,,15,True,False,,hes a regular and is connected but then i expect you knew that much already,0.06666666666666667,2,1,common_voice_en_17276740.mp3,0.9215773340000001
Google,his career spanned more than fifty years,2,0,twenties,female,indian,en,,7,True,False,,his career spanned more than 50 years,0.14285714285714285,5,1,common_voice_en_22447951.mp3,0.9441159370000001
Google,it was seen early in the morning rushing over eastward,3,0,thirties,male,indian,en,,10,True,False,,april scene early in the morning rushing over eastwood,0.4,10,1,common_voice_en_120091.mp3,0.870012462
Google,the amazons were attributed to the circassians via the root maze,2,0,twenties,female,indian,en,,11,True,False,,amazons were attributed the suggestions via the root maze,0.2727272727272727,14,1,common_voice_en_22670212.mp3,0.7774231429999999
Google,shining force also possesses an exploration mode that occurs outside of battle,2,1,twenties,male,indian,en,,12,True,False,,shining soul in exploration mode,0.75,49,1,common_voice_en_23627830.mp3,0.8626775740000001
Google,they are part of the sawa ethnic groups those who live on the coast,2,0,thirties,male,indian,en,,14,True,False,,did our part of the sabah ethnic groups those who live on the coast,0.21428571428571427,9,1,common_voice_en_21476599.mp3,0.8800768259999999
Google,it is the biggest telescope in the world,2,1,twenties,male,indian,en,,8,True,False,,is the biggest telescope in the world,0.125,3,1,common_voice_en_18666500.mp3,0.975798547
Google,you can pay with both escudos and euros,2,1,twenties,male,indian,en,,8,True,False,,open carry laws in new york,1.0,30,1,common_voice_en_22312599.mp3,0.842382967
Google,in one match the gentlemen had eighteen and in two more seventeen,2,0,twenties,male,indian,en,,12,True,False,,in one match the gentleman had 18 and into more 17,0.4166666666666667,20,1,common_voice_en_22772596.mp3,0.89133811
Google,the newspapers demanded democracy,2,0,twenties,male,indian,en,,4,True,False,,the newspapers demanded democracy,0.0,0,0,common_voice_en_13813670.mp3,0.956553102
Google,were going to paris for our honeymoon,2,0,thirties,male,indian,en,,7,True,False,,were going to paris for our honeymoon,0.0,0,0,common_voice_en_18427495.mp3,0.949192643
Google,the more you read the better you will be understood,2,0,teens,male,indian,en,,10,True,False,,the more you read the battery will be understood,0.2,4,1,common_voice_en_17247726.mp3,0.9446375370000001
Google,a walking path surrounds the whole complex,2,1,twenties,male,indian,en,,7,True,False,,are walking parks around stonewall complex,0.7142857142857143,15,1,common_voice_en_19201294.mp3,0.81824857
Google,most people using the term exponentially dont know what it actually means,2,0,twenties,male,indian,en,,12,True,False,,most people using the thumb exfoliant really dont know what actually means,0.3333333333333333,13,1,common_voice_en_17779740.mp3,0.840644836
Google,words are in my notsohumble opinion our most inexhaustible source of magic,2,1,twenties,male,indian,en,,12,True,False,,red sore in my notsohumble opinion,0.6666666666666666,45,1,common_voice_en_17392884.mp3,0.944063365
Google,the couple had one son mario,2,0,twenties,male,indian,en,,6,True,False,,the couple had one son mario,0.0,0,0,common_voice_en_22321100.mp3,0.453185558
Google,alcohol tobacco coffee and tea were prohibited as in many latter day saint denominations,2,0,twenties,male,indian,en,,14,True,False,,alcohol tobacco coffee and tea were prohibited as in many latter day saint denominations,0.0,0,0,common_voice_en_19459011.mp3,0.910735965
Google,i know very well what youre talking about,2,0,twenties,female,indian,en,,8,True,False,,i know very well what you talking about,0.125,2,1,common_voice_en_179975.mp3,0.946511269
Google,such brilliant tactical success earned him a permanent place among koreas most famous leaders,2,0,twenties,female,indian,en,,14,True,False,,such brilliant tactical stocks is around him a prominent place among koreas most famous leaders,0.2857142857142857,12,1,common_voice_en_22687296.mp3,0.895537257
Google,the engine gave about six horsepower,2,0,thirties,female,indian,en,,6,True,False,,the engine gave about 6 horsepower,0.16666666666666666,3,1,common_voice_en_21764414.mp3,0.775835574
Google,chespirito owned the rights to el chavo and el chapulín colorado,2,1,twenties,male,indian,en,,11,True,False,,despedido on the rights to el chavo and el chapulin colorado,0.2727272727272727,9,1,common_voice_en_18685062.mp3,0.8041565420000001
Google,on basis of the report a global tender was floated,2,0,thirties,male,indian,en,,10,True,False,,on basis of gender was floating,0.6,23,1,common_voice_en_19023271.mp3,0.671775639
Google,its e minor soprano solo is prefigured in weronikas final performance,2,0,twenties,female,indian,en,,11,True,False,,c minor soprano solo is prefigured in veronicas final performance,0.2727272727272727,7,1,common_voice_en_22448659.mp3,0.930004478
Google,services are scant along this road,3,1,twenties,male,indian,en,,6,True,False,,can we discuss cant along this route,0.8333333333333334,17,1,common_voice_en_23702810.mp3,0.709004104
Google,im going to medical school,2,1,twenties,male,indian,en,,5,True,False,,im going to medical school,0.0,0,0,common_voice_en_18577158.mp3,0.945230007
Google,have you the key,2,0,twenties,male,indian,en,,4,True,False,,have you the key,0.0,0,0,common_voice_en_17704589.mp3,0.9703090790000001
Google,do you like fruit,2,1,thirties,male,indian,en,,4,True,False,,do you like fruit,0.0,0,0,common_voice_en_17251288.mp3,0.953910768
Google,ignoring these orders the marines continued to resist,3,0,twenties,male,indian,en,,8,True,False,,ignoring these orders americans continue to resist,0.375,9,1,common_voice_en_19760554.mp3,0.88600415
Google,ordering is approximate as there is considerable overlap,3,0,thirties,male,indian,en,,8,True,False,,are there any is approximate as there is considerable overlap,0.375,9,1,common_voice_en_22781009.mp3,0.96292609
Google,when theres a loss of cabin pressure oxygen masks will automatically drop down,2,0,thirties,male,indian,en,,13,True,False,,monday is a loss of cabin pressure oxygen masks will automatically drop down,0.15384615384615385,9,1,common_voice_en_17250950.mp3,0.8614298109999999
Google,ignorance is bliss,2,0,twenties,male,indian,en,,3,True,False,,ignorance is bliss,0.0,0,0,common_voice_en_18242582.mp3,0.9819054009999999
Google,development of tametraline was soon stopped because of undesired stimulant effects observed in animals,2,0,twenties,male,indian,en,,14,True,False,,text metrolina christian stopped because its undesired stimulant effect observed in animals,0.5,27,1,common_voice_en_21846409.mp3,0.8804381490000001
Google,more doublelength legs were shown from seasons seven to ten fourteen,2,0,twenties,female,indian,en,,11,True,False,,ball double length legs for sean from season 7 to 1014,0.8181818181818182,29,1,common_voice_en_22331768.mp3,0.7971704009999999
Google,the chargers placed him on injured reserve after he had seasonending surgery,2,0,twenties,male,indian,en,,12,True,False,,the charges placed him on injured reserve after he had seasonending surgery,0.08333333333333333,1,1,common_voice_en_22321420.mp3,0.96695894
Google,south lincolnshire enterprise agency was based there,2,0,twenties,male,indian,en,,7,True,False,,call susan spier enterprise agency work,0.8571428571428571,28,1,common_voice_en_23606150.mp3,0.6143937110000001
Google,the boy felt ill and terribly alone,3,0,twenties,male,indian,en,,7,True,False,,the boy felt ill and terribly alone,0.0,0,0,common_voice_en_119023.mp3,0.958933473
Google,he has a degree in law from the national autonomous university of mexico,2,1,twenties,male,indian,en,,13,True,False,,he has a degree in law from the national autonomous university of mexico,0.0,0,0,common_voice_en_19783246.mp3,0.94284451
Google,sids girlchasing persona was fully reinstated for subsequent films,2,1,twenties,female,indian,en,,9,True,False,,set girl chasing persona wars fully reinstated for subsequent slims,0.5555555555555556,8,1,common_voice_en_22448885.mp3,0.801854968
Google,after many years of failed promises investors began to feel disillusionment,2,0,twenties,male,indian,en,,11,True,False,,after many years of failed promises investors began to feel disillusionment,0.0,0,0,common_voice_en_18666216.mp3,0.975622177
Google,elena will be late,2,0,twenties,male,indian,en,,4,True,False,,elena will be late,0.0,0,0,common_voice_en_18075506.mp3,0.928969562
Google,at the time the grand mosque was being renovated by the saudi binladin group,2,0,thirties,male,indian,en,,14,True,False,,at the time the grand mosque was being renovated by the saudi binladin group,0.0,0,0,common_voice_en_18675626.mp3,0.981569886
Google,in many cases it can be seen via gonioscopy,2,0,thirties,male,indian,en,,9,True,False,,in many cases it can be seen by a bonus coffee,0.4444444444444444,11,1,common_voice_en_22047623.mp3,0.912497282
Google,within each ascocarp are several asci,2,0,twenties,male,indian,en,,6,True,False,,within each task ill schedule the sky,0.8333333333333334,21,1,common_voice_en_23524805.mp3,0.669991195
Google,many financial institutions have regional offices located in downtown greenville,2,0,teens,male,indian,en,,10,True,False,,many financial institutions have regional offices located in downtown greenville,0.0,0,0,common_voice_en_21767765.mp3,0.961887002
Google,and a new contract goes with it,3,0,thirties,male,indian,en,,7,True,False,,add a new contract goes with it,0.14285714285714285,1,1,common_voice_en_134510.mp3,0.9221499559999999
Google,the red flowers are attractive to hummingbirds and butterflies,2,0,twenties,male,indian,en,,9,True,False,,the reptiles that are connected to hummingbirds and butterflies,0.3333333333333333,18,1,common_voice_en_19311641.mp3,0.908129156
Google,at the party mcpherson arrests laura for the murder of diane redfern,2,0,twenties,male,indian,en,,12,True,False,,and the party not person laura for the murder of diane redford,0.3333333333333333,17,1,common_voice_en_23308838.mp3,0.846094131
Google,these measurements are used to define gravity anomalies,2,1,twenties,male,indian,en,,8,True,False,,these measurements are used to define gravity,0.125,10,1,common_voice_en_22290484.mp3,0.7676156759999999
Google,its members get no payment for expenses incurred and time spent at emergencies,2,0,twenties,male,indian,en,,13,True,False,,its members get no payments for expenses incurred and time spent at emergencies,0.07692307692307693,1,1,common_voice_en_22793238.mp3,0.9016485209999999
Google,but still it was a huge step forward for education in russia,2,0,twenties,female,indian,en,,12,True,False,,but still it was a huge step forward for education in russia,0.0,0,0,common_voice_en_22448776.mp3,0.9448068740000001
Google,the swiss nicknamed him the rock,2,0,twenties,male,indian,en,,6,True,False,,the swiss nickname film,0.6666666666666666,12,1,common_voice_en_19312665.mp3,0.78076148
Google,via the saint francis river it is part of the mississippi river watershed,2,0,twenties,male,indian,en,,13,True,False,,brad doesnt want to see what it is part of the mississippi river watershed,0.46153846153846156,22,1,common_voice_en_20603296.mp3,0.817071855
Google,syntopy is a special case of sympatry,2,0,twenties,male,indian,en,,7,True,False,,into pieces special case of sympatric,0.5714285714285714,11,1,common_voice_en_23663324.mp3,0.850943565
Google,please be humble,2,0,twenties,male,indian,en,,3,True,False,,please be humble,0.0,0,0,common_voice_en_17776526.mp3,0.946647227
Google,you can also buy single issues directly from mslexia and on their website,2,0,fifties,male,indian,en,,13,True,False,,you can also buy single issues directly from alexia and on their website,0.07692307692307693,2,1,common_voice_en_19758351.mp3,0.940588236
Google,the oldest settlements in fairfax county were along the potomac river,2,0,twenties,male,indian,en,,11,True,False,,the oldest settlements in fairfax county,0.45454545454545453,29,1,common_voice_en_22127487.mp3,0.810414255
Google,tennant was also in charge of the marlboro account and invented the marlboro man,2,0,twenties,male,indian,en,,14,True,False,,and im going to also in charge of the accountant in mandarin,0.7857142857142857,43,1,common_voice_en_22312750.mp3,0.8573001029999999
Google,however by turbo engines were becoming faster more reliable and easier to drive,10,2,twenties,male,indian,en,,13,True,False,,i will buy you double engines were becoming faster more reliable and easy to drive,0.46153846153846156,18,1,common_voice_en_20283909.mp3,0.740620673
