,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
636188,8a8222dab0c0c42714216b9bd4c9df455639a8ab6bf3e8b9f2bfcacf53429403cad2b28435366b158f4e53f423dd2371753476ff45cef46cde7012b3f749dd14,common_voice_en_17266990.mp3,"What is it, dear?",2,0,teens,male,england,en,,4,False,True
1283499,ac6c32f959398d495a2bd3ff3a6d7b3dc0f9700ded23aef5f248bc799b3210e84b90cf8eaca63f0bd7caad7fd8d2f1914223a32a39085381242d0f0b0411ce5d,common_voice_en_18466177.mp3,Did he recede from his position?,2,1,sixties,male,england,en,,6,False,True
824956,06c53aec09bca54d5587147ee1bfcc0a9e2b4162fb75daa79b7fe286dfec0732ff4dcae7125393b19a31f66c66c4bd8cf89665b4dee7b446429efd029e225c59,common_voice_en_18721552.mp3,"A line that is decreasing has a negative ""rise"".",2,0,fourties,male,ireland,en,,9,False,True
1191570,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21224864.mp3,The character is usually depicted as an enemy of the X-Men.,2,0,fifties,female,ireland,en,,11,False,True
1046808,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_178647.mp3,I'm sorry it's impossible.,2,0,thirties,male,ireland,en,,4,False,True
1046849,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_178689.mp3,There ain't any more.,2,0,thirties,male,ireland,en,,4,False,True
961051,1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e,common_voice_en_20150272.mp3,Gran Canaria has roads encircling the whole island and extending into the mountain areas.,3,0,fourties,male,ireland,en,,14,False,True
794531,7d9e644e7f28d0a377509ecd889069a0f74a90c48622a4cc14b78bc03290c21daa67d8755f270b65dc808f3a97cf20da469598ddc7a7ee27258c93ff377a08af,common_voice_en_19944007.mp3,The Imperial Army imposed strict censorship.,2,1,thirties,male,ireland,en,,6,False,True
1191262,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21101413.mp3,It's all about dates.,2,0,fifties,female,ireland,en,,4,False,True
1191559,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21224752.mp3,My stupor can scarcely have lasted beyond a few seconds.,2,0,fifties,female,ireland,en,,10,False,True
1047231,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_179080.mp3,The chair lift took them up the mountain.,3,0,thirties,male,ireland,en,,8,False,True
585922,dfdf5b24937e645ae08d7ea680c89eb0b7d9491675f73c5a4f47abc51a1ad7f97cd2077fcbcefe2b36dce1c07d174c7a01dbf9d14d9ccfca350afbcfeb389a91,common_voice_en_22538758.mp3,"Gordon no longer mentions bootlaces, and the two engines soon talk about trucks.",2,0,thirties,male,ireland,en,,13,False,True
1046881,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_178722.mp3,They say it's a fake!,2,0,thirties,male,ireland,en,,5,False,True
49104,2eb3811fd3ce567f9a7e8a6f3651e215770b4d3593bbb76e6fa8566cfab48228988d232187065033af18ef832fe4754d28c3abf62dc64c01fd213f0d967d4eb5,common_voice_en_19674018.mp3,Agriculture is the main economic activity.,2,1,twenties,female,ireland,en,,6,False,True
443688,3074179766a4bb229c15e2d0872c4ed67e86b0c8829e62ec40a01262800547c89f891da3a1ba490aec6fa7806bdccb57a8fe6d057459f523818ff9f32a3fecce,common_voice_en_17252662.mp3,Where did you find that apple?,2,0,twenties,male,ireland,en,,6,False,True
885997,0b06298e6ca36b01573a44569c8fdcb8a862d12683eeb38eaf2fc7c4abd97b440381b04b6376e8cd9adf80398bf7992c40114ef5081342fc4fbc98ac1c92b3e3,common_voice_en_19665853.mp3,"You will bring these persons before me, this afternoon.",3,0,twenties,male,ireland,en,,9,False,True
150862,2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38,common_voice_en_18212861.mp3,I'm literally a flying pony.,2,0,twenties,male,ireland,en,,5,False,True
701764,257ba65a85787e9e85950bbdfff296b3974802c1900f632f33e8d4bc64ef0e6ff92279d0715652af10d9323152f049b341d405258dff66c324aba0fd7b128b26,common_voice_en_18121610.mp3,A symphony.,2,0,fourties,male,ireland,en,,2,False,True
639696,dd1fbe11bee9a77e00571efaaf985d1354635e19af9abcef027df1738e394c0fb902ec84c248eb4ee3a811d83a8766b4911bd9892eb91baa7e4b9219e534ed3d,common_voice_en_23765268.mp3,The northern boundary of the parish is marked by the River Went.,2,1,twenties,female,ireland,en,,12,False,True
960785,1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e,common_voice_en_19777401.mp3,These were suitable for engaging fast torpedo boats.,2,1,fourties,male,ireland,en,,8,False,True
1190887,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_20870824.mp3,The capital of the present date nation state of Akyem Bosome is Akyem Swedru.,2,1,fifties,female,ireland,en,,14,False,True
1046971,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_178814.mp3,What would you say about that?,2,0,thirties,male,ireland,en,,6,False,True
878661,392c0beffdd3617b039eda723efc74a4fdc4819078c85420b1b42ba87768ae86c8ab2f1ab8016d0f5482109b97262596243599d06863e78086a42b3451322eb4,common_voice_en_17790012.mp3,The thaw came early and freed the stream.,2,0,fifties,female,ireland,en,,8,False,True
993551,c1eccc85c3d52e5db2c10f030b24d87bda23a7c3e498c985b09462b2bc6dd814b34f9050b92f5d31fac1ae5827a98088c3f07145b10ff44a9ced6d14623ba7e9,common_voice_en_19260808.mp3,"Other writers included W. H. Boulton, Melva Purkis, and Harry Whittaker among many others.",2,0,fourties,female,ireland,en,,14,False,True
824799,06c53aec09bca54d5587147ee1bfcc0a9e2b4162fb75daa79b7fe286dfec0732ff4dcae7125393b19a31f66c66c4bd8cf89665b4dee7b446429efd029e225c59,common_voice_en_18712946.mp3,Part of this was also attributed to a downturn in the telecommunications sector.,2,0,fourties,male,ireland,en,,13,False,True
950450,02dce8fb4569893456d8c1907ece38750c62bb8a071ec40d16753c4974a3ec28678f2bd94b265ae1d7519307baef29d28c49cbf3a67b0b847975423db328d775,common_voice_en_19265400.mp3,Its editor-in-chief is Mohamed A. F. Noor.,2,0,twenties,male,ireland,en,,7,False,True
701678,257ba65a85787e9e85950bbdfff296b3974802c1900f632f33e8d4bc64ef0e6ff92279d0715652af10d9323152f049b341d405258dff66c324aba0fd7b128b26,common_voice_en_18121401.mp3,Foxes are uncommon where I'm from.,2,0,fourties,male,ireland,en,,6,False,True
960774,1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e,common_voice_en_19769312.mp3,"It was there that she met her fellow student, Henry Moore.",2,0,fourties,male,ireland,en,,11,False,True
132937,8ae806032e4e00fe9539fa9e37c9635df6d11c52f98d16e55cdc840e0b9d161b36ce539c2e4e9996109691674bef1061dea20f0778f5ef3b27c2b63a75f4cca3,common_voice_en_205348.mp3,And the alchemist understood that the boy's heart had returned to the Soul of the World.,3,0,thirties,male,ireland,en,,16,False,True
303366,0a0f98c5fb5bef528a71a83b74c59c06901144a415e24378d4e67d54101b981ed70310d8360c1bc1cb558af6810ca2178bd26ac22920b1d815d001bb871a4f3a,common_voice_en_19646658.mp3,"""Don't you think that's being rather immodest?"" the lawyer replied.",3,0,fifties,female,ireland,en,,10,False,True
993550,c1eccc85c3d52e5db2c10f030b24d87bda23a7c3e498c985b09462b2bc6dd814b34f9050b92f5d31fac1ae5827a98088c3f07145b10ff44a9ced6d14623ba7e9,common_voice_en_19260807.mp3,He developed several improvements in railroad signalling system that increased railway safety.,2,0,fourties,female,ireland,en,,12,False,True
960913,1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e,common_voice_en_19789288.mp3,Some of the restaurants continued to be privately owned by Aoki.,2,0,fourties,male,ireland,en,,11,False,True
960983,1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e,common_voice_en_20120109.mp3,"Although oil has been discovered near Fannett, the town's population has remained small.",2,0,fourties,male,ireland,en,,13,False,True
314269,fe045d361b28301554bafbd7979898fa09eba9a86f4d3edc0b06d3b9e11e56d514f6c25ce47249836ad6eca0fceda91aa57202ca63007897c584acc94274f06e,common_voice_en_20287592.mp3,Aldosterone is largely responsible for the long-term regulation of blood pressure.,2,0,twenties,male,ireland,en,,11,False,True
1047203,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_179052.mp3,"It was not clear who had the right of way, since the traffic lights were off.",2,0,thirties,male,ireland,en,,16,False,True
878684,392c0beffdd3617b039eda723efc74a4fdc4819078c85420b1b42ba87768ae86c8ab2f1ab8016d0f5482109b97262596243599d06863e78086a42b3451322eb4,common_voice_en_17790038.mp3,"So, are you planning to order a taxi?",2,0,fifties,female,ireland,en,,8,False,True
1191426,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21101868.mp3,Pete Bodenheimer and Slava Zatchuny also contributed to set development.,2,0,fifties,female,ireland,en,,10,False,True
482262,98aa96f9593415a14b3834447ae5818f08c5ccfbc610ecc90e28eafbcccee99e33dee753ba0d3f3abb2013beb6138b9b3a9b6503480b7c3941e670c661cca858,common_voice_en_210816.mp3,There are many spoons.,2,0,fifties,male,ireland,en,,4,False,True
1191207,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21101018.mp3,"Ruse was named after James Ruse, known as Australia's first farmer.",2,0,fifties,female,ireland,en,,11,False,True
330691,2c0875458cea5bf7aa07fb4960b7c1ca4043af3c52215c8ca03f3b5c1a523ce79ee2a235e91158a9f3688efc2a25cec29b1203288837f68f9e7465cc141ed850,common_voice_en_202198.mp3,"Woman in white sweater, holding a drink, talking to man in jacket.",2,0,fourties,male,ireland,en,,12,False,True
721783,bd3a04f4d1f1e2e4da8e2f340ea71e5bf5de2b72ea9f7e87c230debeea9d1978c1f9841c07eb82f1712684df7dae6e817bbf9b95063b70e2730b2bb1caed7f25,common_voice_en_15752515.mp3,I'm feeling a little tipsy.,2,0,twenties,male,ireland,en,,5,False,True
191753,3ce9fbff2dbb3ddf83e09e295ad7c1472a7b0537f97fbb77afe1cdcccd998a845733c96c61c75d16136655d2beafa9f832f91e35a98c30c4449d6417f845d462,common_voice_en_18330135.mp3,Then there was the campaign.,2,0,teens,male,ireland,en,,5,False,True
482257,98aa96f9593415a14b3834447ae5818f08c5ccfbc610ecc90e28eafbcccee99e33dee753ba0d3f3abb2013beb6138b9b3a9b6503480b7c3941e670c661cca858,common_voice_en_210810.mp3,The process of encrypting the hash value of a message is called digital signature.,2,0,fifties,male,ireland,en,,14,False,True
585923,dfdf5b24937e645ae08d7ea680c89eb0b7d9491675f73c5a4f47abc51a1ad7f97cd2077fcbcefe2b36dce1c07d174c7a01dbf9d14d9ccfca350afbcfeb389a91,common_voice_en_22538759.mp3,Sulzberger was married three times.,2,0,thirties,male,ireland,en,,5,False,True
403773,298c0f3d5e3352df02aa3a6a7a132199f93bdccf8457a134e6133cb2cf9bc435869f9e0ed6068a4152cdd933c02fc02573e8a2d6c12bcf52810d8ab52fd60a33,common_voice_en_137795.mp3,Tranquillity is the first duty of citizens,2,0,thirties,male,ireland,en,,7,False,True
950404,02dce8fb4569893456d8c1907ece38750c62bb8a071ec40d16753c4974a3ec28678f2bd94b265ae1d7519307baef29d28c49cbf3a67b0b847975423db328d775,common_voice_en_19265335.mp3,Peter finally surrenders when an American missile is pointed at him.,2,0,twenties,male,ireland,en,,11,False,True
1047063,672a3259269b97062367fcafac924cb6013a30f9e34c09eff5c41b6d81f8a9b8e797beba73bbe770cb6ecdcdcc0039306ffae6e7c53294f92803666e3fa86b1b,common_voice_en_178908.mp3,'Under Construction' is simply translated to 'super fun playground'.,2,1,thirties,male,ireland,en,,9,False,True
438386,6f1e1b0fde97fbc527d121f6bc7b75b93d5f4ea48439d05944a9bdc724b72c3a89ebbf892a52fe14302d6e575fc93aa51eb7753b198bb2dfc42ee9e738755360,common_voice_en_22123935.mp3,"Other top-ten hits include, ""Pineapple Princess"", ""Let's Get Together"" and more.",2,0,thirties,male,ireland,en,,11,False,True
1190667,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_20713189.mp3,The Philadelphia Eagles signed him out of Grand Valley State University.,2,0,fifties,female,ireland,en,,11,False,True
886051,0b06298e6ca36b01573a44569c8fdcb8a862d12683eeb38eaf2fc7c4abd97b440381b04b6376e8cd9adf80398bf7992c40114ef5081342fc4fbc98ac1c92b3e3,common_voice_en_19666054.mp3,"College in Bangalore, India.",2,1,twenties,male,ireland,en,,4,False,True
1191243,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21101104.mp3,"However, his filament had low resistance, thus needing heavy copper wires to supply it.",2,0,fifties,female,ireland,en,,14,False,True
1190566,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_20713037.mp3,"The Czech educator Comenius based his work ""Janua linguarum reserata"" on this text.",2,0,fifties,female,ireland,en,,13,False,True
75235,13f4d0c1a287828ce2742cc727047d8cca1339fdb0fe63eee087964c6644fd173bc112b46580718e94ea45b752e06ae7d9864191c6bde5f401b47c6ca7fa4264,common_voice_en_19763501.mp3,"All species of sifakas are threatened, ranging from vulnerable to critically endangered.",2,0,twenties,male,ireland,en,,12,False,True
453648,3414be85903dad77ba4af5f0b083d550505bef64c361d19096801b5507b0b23c5a097db476328aed9c1a4a9e01a19bd29ea35be8e4167ba399d7fe0d1a668849,common_voice_en_18713112.mp3,These products appeal to the masses and encourage conformity to the consumers.,2,0,fourties,female,ireland,en,,12,False,True
1191204,febfa9170cb04861bd7edb121a0f2de4c961eaca6afb928a2f541db731ae8242552936c1c3f5a4d2e7f4cc3150d58ff5e6f1b0c99513e25a72ca814f0b36df05,common_voice_en_21101015.mp3,"Being a peninsula, the sea has long been vital to Gibraltar's transport links.",2,0,fifties,female,ireland,en,,13,False,True
824927,06c53aec09bca54d5587147ee1bfcc0a9e2b4162fb75daa79b7fe286dfec0732ff4dcae7125393b19a31f66c66c4bd8cf89665b4dee7b446429efd029e225c59,common_voice_en_18721495.mp3,The city also hosts a number of National and International Ice Speedway events.,2,0,fourties,male,ireland,en,,13,False,True
824821,06c53aec09bca54d5587147ee1bfcc0a9e2b4162fb75daa79b7fe286dfec0732ff4dcae7125393b19a31f66c66c4bd8cf89665b4dee7b446429efd029e225c59,common_voice_en_18712978.mp3,"The founding members were: Alexander, Avoniel, Cliftonville, Distillery, Knock, Moyola Park and Oldpark.",2,0,fourties,male,ireland,en,,13,False,True
403760,298c0f3d5e3352df02aa3a6a7a132199f93bdccf8457a134e6133cb2cf9bc435869f9e0ed6068a4152cdd933c02fc02573e8a2d6c12bcf52810d8ab52fd60a33,common_voice_en_137782.mp3,What's it all about?,2,1,thirties,male,ireland,en,,4,False,True
771991,b0cb200b16812f60c7de9c1fd341e41192b448f7004075b8b7e7f9fa075b217e52e76c18e39d3b9386ec042b0c3cdcd86c195455d885d033ba31a0b597f462cb,common_voice_en_17355285.mp3,Why are we doing this again?,2,0,teens,male,ireland,en,,6,False,True
1053803,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18034125.mp3,"Japanese culture is incredibly addictive, their buildings look amazing.",2,0,twenties,male,newzealand,en,,9,False,True
1161335,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_21203250.mp3,Thereby the matter has been deprived of practical significance or rendered purely academic.,2,0,thirties,male,newzealand,en,,13,False,True
464883,269ce5fab1bf0a9f1141bb9fdaf5ee1eb35a6d23a2084d9df301969435b3ba9a525db49c0fb31d1f9a72d235f0db8928af3fda4bad43f24a0c7d7b2613e5e305,common_voice_en_22749688.mp3,Mrs. Gardner said she thought he put several women together to create the character.,2,0,twenties,female,newzealand,en,,14,False,True
1290897,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_11820530.mp3,The cake will be ready in seventeen minutes.,2,0,fourties,male,newzealand,en,,8,False,True
824716,fa039a0c551436d317686a682469dcf4493885840ae1ffde653328740fcf6b756f79acad0a795847eb222592deb780c4c68c51fea4b7b8891a3b58e929fff243,common_voice_en_18460368.mp3,Contributions gratefully received,2,0,fourties,male,newzealand,en,,3,False,True
506000,1b079248e586b5e8fcf2046543d1c8344594e323167666bb2ae54497f6d963a842c11aafc8a4ce534e24a51335b2a3d02ed266f5c02befdd2e0e316231be70c3,common_voice_en_17693201.mp3,"I'm a detective, not an economist. ",2,1,twenties,male,newzealand,en,,7,False,True
400432,c8bbada84aa45fc115f25a701e6d221349713fd158bed4d7858ada8c4de0b0592855cb2eed233ffe77316b6d92d44e8346975f359d8ff6709b5f8438dee8e36f,common_voice_en_20029446.mp3,Lucas also served as the Associate Artistic Director.,2,0,sixties,male,newzealand,en,,8,False,True
1290689,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_11351964.mp3,What do you associate with Iceland?,2,0,fourties,male,newzealand,en,,6,False,True
1053965,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18066548.mp3,"Phil, will you take a stance on this matter?",2,1,twenties,male,newzealand,en,,9,False,True
1292840,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17418035.mp3,That's comparing apples and oranges.,2,0,fourties,male,newzealand,en,,5,False,True
884369,165c22e04d80c42b0d552ea30d133cd21e1098f623a7af95d58c085e2335edc9a7e7a86b5a47ecaa72a182fedf2157376080b0205bffb4280b2ec3290a0b810a,common_voice_en_127364.mp3,"""What do you want here today?"" the desert asked him.",4,1,thirties,male,newzealand,en,,10,False,True
1293289,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17454138.mp3,The marsh will freeze when cold enough.,2,0,fourties,male,newzealand,en,,7,False,True
870178,3a4228fd1f7614c4550485d454331fc488ff9d71d5c363080e7ef21e1ca55230f787a622c2932fb10d2f56b3e72e0363ded620f44d41021f6a85d8b9ec25b3e7,common_voice_en_22758618.mp3,"However, his feelings towards the record were largely negative, leaving him depressed.",2,0,thirties,male,newzealand,en,,12,False,True
228290,bfd31e9ca7529b6a5eba7f91846feb12c53192c0faafb7cbcb1eef80c0dca5f3a62f631eb8bc5faea9a0b2f4a5152629ed40687c93b3c2fe44359808bbd13de6,common_voice_en_1513.mp3,"At the first glance, it was really not very exciting.",29,1,thirties,male,newzealand,en,,10,False,True
414852,ba42879127bcb1f47a956503dad434efb633283ddd05b9deda36f6947e9ae9b452a5c42410610787c53e8eea1a85e4758fd7910e5122fc1732d37685bd5930bd,common_voice_en_22443828.mp3,"It allowed users to create public chat rooms, send private messages, and use emoticons.",2,0,twenties,male,newzealand,en,,14,False,True
1085987,0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18893834.mp3,Fuji District was dissolved as a result of this merger.,2,0,fifties,male,newzealand,en,,10,False,True
884177,165c22e04d80c42b0d552ea30d133cd21e1098f623a7af95d58c085e2335edc9a7e7a86b5a47ecaa72a182fedf2157376080b0205bffb4280b2ec3290a0b810a,common_voice_en_127170.mp3,Now his intuition was that he had been right in coming.,3,0,thirties,male,newzealand,en,,11,False,True
1161498,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_21209954.mp3,She's absolutely cool about it.,2,1,thirties,male,newzealand,en,,5,False,True
1291467,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17248858.mp3,"Try to make eye contact with a stranger on the bus, and hold it for five seconds, without speaking.",2,0,fourties,male,newzealand,en,,19,False,True
926624,cd185c1ab8659ae6d21d7b63dc4a5e54a3f65f98e29ff14138fb327a182da7d4f345551afd98a8ccdc09c12e996249ecc17603fc1d28fad84e4af8ffc38aadac,common_voice_en_19852698.mp3,Bouchard served as opposition leader while Godbout remained leader of the Liberal Party.,2,0,seventies,male,newzealand,en,,13,False,True
1160737,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_19547602.mp3,"If you don't have the suit, lay down any other card.",2,0,thirties,male,newzealand,en,,11,False,True
1292041,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17369641.mp3,Please make sure your recordings are not cut off.,2,0,fourties,male,newzealand,en,,9,False,True
1053680,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18033938.mp3,What else can I do?,2,1,twenties,male,newzealand,en,,5,False,True
1053904,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18066484.mp3,Is anything the matter?,2,0,twenties,male,newzealand,en,,4,False,True
1160715,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_19547558.mp3,Daqiqi was murdered by his favorite slave.,2,1,thirties,male,newzealand,en,,7,False,True
884336,165c22e04d80c42b0d552ea30d133cd21e1098f623a7af95d58c085e2335edc9a7e7a86b5a47ecaa72a182fedf2157376080b0205bffb4280b2ec3290a0b810a,common_voice_en_127331.mp3,"""But there's a tribal war,"" the boy reiterated.",3,0,thirties,male,newzealand,en,,8,False,True
938458,5c531f367556f798684195ad08d333c891d20416e1b14c5c8f5946ac800350502f1378b271744d4f028bfa57e9fc2dedfa5de163d4bd2575fb60aa8f461d8098,common_voice_en_20168221.mp3,"Khemri was originally called Nehekhara, of which Khemri was a major city.",2,0,thirties,male,newzealand,en,,12,False,True
938281,5c531f367556f798684195ad08d333c891d20416e1b14c5c8f5946ac800350502f1378b271744d4f028bfa57e9fc2dedfa5de163d4bd2575fb60aa8f461d8098,common_voice_en_20031188.mp3,Other groups include the Christchurch Archery club and New Brighton long boarders club.,2,0,thirties,male,newzealand,en,,13,False,True
1291907,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17314174.mp3,Not to know how to sign one's name.,2,0,fourties,male,newzealand,en,,8,False,True
938339,5c531f367556f798684195ad08d333c891d20416e1b14c5c8f5946ac800350502f1378b271744d4f028bfa57e9fc2dedfa5de163d4bd2575fb60aa8f461d8098,common_voice_en_20166622.mp3,"In the Late Carboniferous, tropical rainforests lay over the equator of Euramerica.",2,0,thirties,male,newzealand,en,,12,False,True
407150,92dddddd34ac1aea6439a2c72d5d669ff23acf462d528eec7a2fe434abcee6b1280f983616b9f441bcbe5e8744cdff4b07dde5e10f3ee451f36ea9247e156a3f,common_voice_en_17524531.mp3,How do you know it?,2,0,twenties,female,newzealand,en,,5,False,True
1053934,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18066515.mp3,"A wise man doesn't need advice, and a fool won't take it.",2,0,twenties,male,newzealand,en,,12,False,True
1291468,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17248859.mp3,"Hey, stop staring at my decollete!",2,1,fourties,male,newzealand,en,,6,False,True
1293472,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17488872.mp3,Agriculture was a very important achievement in human history.,2,0,fourties,male,newzealand,en,,9,False,True
870200,3a4228fd1f7614c4550485d454331fc488ff9d71d5c363080e7ef21e1ca55230f787a622c2932fb10d2f56b3e72e0363ded620f44d41021f6a85d8b9ec25b3e7,common_voice_en_22758699.mp3,The genus includes the important group of culinary herbs: marjoram and oregano.,2,0,thirties,male,newzealand,en,,12,False,True
