,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
1179448,8d0a6af00251fed0765ac4e1c38eedd96cceaf8f86c4caa1c86ea8766ac4dbdb216203a66ba738c87310981edf87041aa09e16b273edb64e58cb6083a3cadaaa,common_voice_en_22312750.mp3,Tennant was also in charge of the Marlboro account and invented the Marlboro Man.,2,0,twenties,male,indian,en,,14,True,False
177999,a833bcf03f0f5746542f714799bb3232f7c17fff135e1cce3be9a8524ac0f0897b2fcf9f28b4bc78b46b0f9b7b8b589e04bd1290c837c387fa5eb8c957c8a881,common_voice_en_20283909.mp3,"However, by turbo engines were becoming faster, more reliable and easier to drive.",10,2,twenties,male,indian,en,,13,True,False
793236,de7bee48052d9f9082f0ae0740968f73a51938bd79e5da0c3e5cf9a1b473a843df28994f0f9a68a2b6dc7844a39e9efb9034ce3f82fe5a79601c55162aaa3c5f,common_voice_en_19137014.mp3,Disabled accessible rooms are available.,2,0,twenties,male,indian,en,,5,True,False
1189790,f7d8f4abf2d3cb896c6b0ba2a6aa4349097000d1306b8220f56bad6f1018c0b1f7fbb3986dd433ce33d76f33cda7dcc213b306ddedab44d2b247ffb4863e9248,common_voice_en_22319567.mp3,"A price was put on his head, but he managed to escape to England.",2,0,twenties,male,indian,en,,14,True,False
860409,a3fd08402396f09456713c07ce61e0dabcfa7cb8f11d1d6b77dbb7ce1eed3410bbc6675aab5dede6924bdf942b138f92677a3ddd4782861f8e76b1aea5056b7f,common_voice_en_19700136.mp3,Samantha Cameron's family own the large Yorkshire estate called Sutton Park.,2,1,twenties,male,indian,en,,11,True,False
499140,aa4562cb72a9063d556e207953503b3f15b1dcbcc3717e885769784bbe4689eaf5506e4d732fc83032ecab488e7657666c8e1e1495c931fe9679ea84dcd02361,common_voice_en_18733169.mp3,It is known for its large shipyard.,2,0,twenties,female,indian,en,,7,True,False
402818,142f3bcd8f1010f435400615e0d2e67d33ede6fc0aeb230a75f339179a5092fdc66ab5677eee57adaf077193bb79a3384275c6867d909eb56f5482cbeed3e541,common_voice_en_18723876.mp3,He was respected and admired as a model teacher-scholar.,2,1,twenties,female,indian,en,,9,True,False
1136705,9278d9c59a1d87fa8315100f59c822e7dd7537485a51f9c4cc1d41779bd809447f40d1e83cfe650166cf37f6fab9c8f01322c5cb050c199e70e619cf8e7e3ef0,common_voice_en_21426041.mp3,"The non-residential buildings are a kindergarten, Community Hall and Fire Station.",2,0,thirties,male,indian,en,,11,True,False
1225921,e2b25b63d51bc81dc2c9a756699f1535212beb8c61b684eae202243d5dbfd4efb2a7fabe022f1d7458169ad56cebd5da6c5cd935d2fd29ed9dfb192934e4f223,common_voice_en_22406118.mp3,He also had a long tenure as the frontman of hard rock band Talisman.,2,0,twenties,female,indian,en,,14,True,False
924500,55059aaa3ae7bab6ff1f1cb38ff963ec9acf2292b465e39c3390523edb154c5c745a558e15ca86b3d281b520433a953d31036a3a91af9369633d7db9dd3c8077,common_voice_en_22773396.mp3,The team was mostly derided or ignored by the New York City media.,2,0,twenties,male,indian,en,,13,True,False
798210,a4c630fb852029ab6dbc5a957ad09deef4e4d11bd9a31c06b07e6a0703a84c1c789b4d3096429a5bfd0f618dab11fa2b914ed165a3824cba48d8ca76519ab072,common_voice_en_22319736.mp3,He won many awards during his career.,2,0,twenties,male,indian,en,,7,True,False
1178720,8d0a6af00251fed0765ac4e1c38eedd96cceaf8f86c4caa1c86ea8766ac4dbdb216203a66ba738c87310981edf87041aa09e16b273edb64e58cb6083a3cadaaa,common_voice_en_22277943.mp3,It was once the subject of rivalry between Victorian gardeners in England.,2,1,twenties,male,indian,en,,12,True,False
314341,ff92c81a8b096e3951a78ea9f6899ddff86c4431e0f67318ad7701143cc43930c39e66c6bdfac57fc2b200a137c7aefac43240707484741a10aefb7b83357c2e,common_voice_en_176390.mp3,Activists claim the pipeline through the Baltic Sea is leaking.,2,1,twenties,male,indian,en,,10,True,False
1018333,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,common_voice_en_22095311.mp3,The first European settler in Potton township was Nicholas Austin.,2,0,thirties,male,indian,en,,10,True,False
186435,044e388aaa65555ec14ad2dee06a1958ca503b1dbc68e402ac4eab5ebd7ded7568557c7f4b650b3eb4cbc0c10e7efb2b1a6fb4d79a08223f47a54df995998e9a,common_voice_en_22961313.mp3,The plan was cancelled due to a popular resistance headed by Count Louis Sparre.,2,0,thirties,male,indian,en,,14,True,False
1226826,e2b25b63d51bc81dc2c9a756699f1535212beb8c61b684eae202243d5dbfd4efb2a7fabe022f1d7458169ad56cebd5da6c5cd935d2fd29ed9dfb192934e4f223,common_voice_en_22533180.mp3,He comes from an aristocratic family from the region of Piedmont in Italy.,2,0,twenties,female,indian,en,,13,True,False
680380,5ea73f02537215e9a8cb7be3d997d9574e72d85f082fb9ba99d01ec016d35f4ff1c1b42c7224429dae900f93b01157adfbf5a33c2a38ceeb5b7f02e8eab2fc12,common_voice_en_21934583.mp3,"""The Methodist Publishing House"".",2,1,twenties,female,indian,en,,4,True,False
247891,759def62aea12ffb827d34b3a58dce087c1611d270265acc216f6e657fac0a77efade89c304b06ec339048caa7e4882c0ac7072c02e1bdd22611465f691415b0,common_voice_en_21678465.mp3,But I believe she’ll turn out all right yet.,2,0,twenties,female,indian,en,,9,True,False
1088571,36f5af261041e42136d41ee476c8744fbac8f3f72225c9fc967af17fa50309a1506cbfb316cdd5363cc2ca1f7d05d16e6cb3590f36fd0bc4eef30d313e36968b,common_voice_en_23596240.mp3,The division covers the vast northern outback of South Australia.,2,0,twenties,male,indian,en,,10,True,False
977296,78e67a34deebfed9ef9d720972eaebd3a138784a3723ecace2322726c5a8eb3718d7579066979215dbba7594d60428fb10d5f52a5477a8f12c6392d15b8007f0,common_voice_en_17416348.mp3,"However I am dressed, I shall still be Sancho Panza.",2,0,fifties,male,indian,en,,10,True,False
928965,02408ad5993818a08af0cfaa9718b0b4846fbe7139dd9561f6cd10f3efd7ca656b07ebf065cbbb89b5d6277bef4d8b9ebd94520b875125833b7f1b90a1fba403,common_voice_en_215392.mp3,The owner of the dwelling was not amused.,3,0,thirties,female,indian,en,,8,True,False
773702,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18485218.mp3,You could go for a brisk walk up Constitution Hill or something.,2,0,twenties,female,malaysia,en,,12,True,False
316154,1ee48cfbc24820da6e602d9a2dacd144f701494a7a86c8015f60de435adddc979540feadd74da26892715d556c1c7323266fcc5d9fc477c617cecb86c07fc37c,common_voice_en_19642057.mp3,The Chickasaw National Recreation Area preserves partially forested hills of south-central Oklahoma near Sulphur.,2,0,twenties,female,malaysia,en,,14,True,False
252890,d074fb85eeb81ba8a3ed52b06f56736547c8cf012ecd3b06f04de6a877c864aa42f49395bcd60b1cb72f03773b8bfb200583078a383f0f1a91f16d4365c6988c,common_voice_en_18701654.mp3,The unincorporated community of Cherry is located within Cherry Township.,2,0,teens,male,malaysia,en,,10,True,False
206678,e3d067e15c2940f23238620aec2a0e0004637d4a8085355ca9bf92bffb2aa4a33ffcf4513c45bd7322d08084d539eeaafaca588a78f3709fd5141c00a927586b,common_voice_en_1137939.mp3,May I sit down?,2,1,twenties,male,malaysia,en,,4,True,False
245289,480bf8c29e4698779bec4413a5434caf3695459849939ee7fd27761370d50ad89e51369293a472bb3d1baba7bd569f5aee6725ddfc5ef329f5d99efa9040a59c,common_voice_en_20288302.mp3,"The dorsum is brown, with a yellow streak on each side of the neck.",2,0,twenties,male,malaysia,en,,14,True,False
773737,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18684032.mp3,The name Monona is of American Indian origin.,2,0,twenties,female,malaysia,en,,8,True,False
558328,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17896795.mp3,Fabian does not like pepper.,2,0,fourties,male,malaysia,en,,5,True,False
371301,e0f58b4ce0241735d8d09dfc2a59f234bd724c159ea29666d56ee7f0cfe55c0877d4b9fda0a6b1d8b3f82b0d48b68ac55e4cda1bd67624371ad1c4483f5cd0cd,common_voice_en_17361490.mp3,What was she to do?,2,0,twenties,female,malaysia,en,,5,True,False
331646,440f4a68278ab98438730aef867a7ff0d856332ad8f3385976ead40b8776b12eeae10a971440436c391f9719a861fb39deda4e377aa4283714e5ca664c3eb2bf,common_voice_en_17285946.mp3,Can you tell me where it hurts?,2,0,twenties,male,malaysia,en,,7,True,False
134658,a3a04a577342d7b0a4d70fb675aed5399297b0210d506f08e81bdcd09dbd317bc28013e71be45e5a1f6408d3fdda0bdb47c64ea9091dfe1a76a89c6c5ceada15,common_voice_en_19046651.mp3,Lettermore island is in two halves.,2,0,twenties,male,malaysia,en,,6,True,False
773631,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18447265.mp3,Thirty-two Turkish tourists took a trip to a turkey farm.,2,0,twenties,female,malaysia,en,,10,True,False
468990,e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193,common_voice_en_20531406.mp3,He briefly considered relocating to Montevideo or Buenos Aires.,2,1,thirties,male,malaysia,en,,9,True,False
261646,51442f034f0c2ee99e7c893c9595c931b233a290158d5eccc2b6852444ea6b327fdf7d3e3dd107f4fce090fbb2d89a6959bfb53a4f911bbb74154703b0ea4f73,common_voice_en_19680033.mp3,Their music combined funk rhythms and dissonant guitar riffs.,3,0,twenties,male,malaysia,en,,9,True,False
285954,847690929d321484db7391afd9cc6aa0a681616cae36fcc322f39d7854a8d1cece2e4053b5e6e4c4306dbc02b8104cad536f8bf83515cf112e75bfead03c1cbb,common_voice_en_20309132.mp3,She is one of the most awarded artist in history.,2,0,thirties,female,malaysia,en,,10,True,False
773707,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18485233.mp3,"My hobby is genealogy, or family history.",2,0,twenties,female,malaysia,en,,7,True,False
490051,fade7ef4d2fb97f1d4d632918ce3ea47152a4b287997a58cefd1cdba2a36bff605aeba0c8932afce6e61f736fe2068b7daeaa866677e0c077b94d585607fe919,common_voice_en_17291462.mp3,"I think it came in a long, red box.",2,0,twenties,male,malaysia,en,,9,True,False
773656,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18447373.mp3,As if I would talk on such a subject!,2,0,twenties,female,malaysia,en,,9,True,False
285965,847690929d321484db7391afd9cc6aa0a681616cae36fcc322f39d7854a8d1cece2e4053b5e6e4c4306dbc02b8104cad536f8bf83515cf112e75bfead03c1cbb,common_voice_en_20309243.mp3,Once again the songwriter in her felt the need to produce and sing.,2,0,thirties,female,malaysia,en,,13,True,False
773633,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18447273.mp3,He tried to persuade her with a rather artificial argument,2,0,twenties,female,malaysia,en,,10,True,False
421977,eaa567d1b85bacf89c6b4d2d050e907c63407392e24a28d7db7433222dc198091ba8f7d82b1722e2b890a10516fe559f2a0fe2b22930809639d12ee8e653e039,common_voice_en_17252814.mp3,"Hey look, a flying pig!",2,0,twenties,male,malaysia,en,,5,True,False
773736,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18684031.mp3,Jack was drafted to do his duty in Korea for ten months.,2,0,twenties,female,malaysia,en,,12,True,False
371302,e0f58b4ce0241735d8d09dfc2a59f234bd724c159ea29666d56ee7f0cfe55c0877d4b9fda0a6b1d8b3f82b0d48b68ac55e4cda1bd67624371ad1c4483f5cd0cd,common_voice_en_17361492.mp3,No wonder this vanilla yogurt tastes disgusting: Its eat-by date was last year.,2,0,twenties,female,malaysia,en,,13,True,False
427617,c803ed6d1566fd4e9126112ee70794554dd9004b9bfaf091347ebd0f4d41db5498343a2954fbdf974e9a496d241ba14502e35e57afb6077707729e5abe2f96be,common_voice_en_17885588.mp3,Delete this file.,2,0,fifties,male,malaysia,en,,3,True,False
637329,e177be7ab0115b199f75bbc94d77db217782adf54ae5b38b2facfd3ea95bb10657546aaf9a6f5255655dbffea0bd7d69357dceb42c934638328e3adfaf47b3fa,common_voice_en_23149627.mp3,Girard is served by the Jayton-Girard Independent School District.,2,0,fifties,male,malaysia,en,,9,True,False
558326,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17896793.mp3,I'm going with Clara to buy some pillows and bolsters.,2,0,fourties,male,malaysia,en,,10,True,False
468870,e0509c56e3f2844a433a78177d7a8c77b64aad8d592c4135dbb94956a7a991af8d728d2836d9e92916d4e82b2a92faf2bfe86f16dd344a80022e31e6a8b26731,common_voice_en_19792425.mp3,The band released two demos under this name.,2,0,twenties,male,malaysia,en,,8,True,False
261645,51442f034f0c2ee99e7c893c9595c931b233a290158d5eccc2b6852444ea6b327fdf7d3e3dd107f4fce090fbb2d89a6959bfb53a4f911bbb74154703b0ea4f73,common_voice_en_19680032.mp3,"For example, in his first album, Freak Out!",2,1,twenties,male,malaysia,en,,8,True,False
773720,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18485263.mp3,I passed away and left them to it.,2,0,twenties,female,malaysia,en,,8,True,False
421976,eaa567d1b85bacf89c6b4d2d050e907c63407392e24a28d7db7433222dc198091ba8f7d82b1722e2b890a10516fe559f2a0fe2b22930809639d12ee8e653e039,common_voice_en_17252813.mp3,"Nice, genial, jolly.",2,0,twenties,male,malaysia,en,,3,True,False
558314,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17896085.mp3,The mines had been ran by the city council.,2,0,fourties,male,malaysia,en,,9,True,False
432433,85bd6ffb74e8f5acd97a8d0619f6746208c121a45b1840a1a8378b90680d064c9e87cc4eb5de275771967daece2b65942ac330e5029ca8b3f1297b64ffdf7cda,common_voice_en_1466772.mp3,The boy shook his head.,2,0,thirties,female,malaysia,en,,5,True,False
427628,c803ed6d1566fd4e9126112ee70794554dd9004b9bfaf091347ebd0f4d41db5498343a2954fbdf974e9a496d241ba14502e35e57afb6077707729e5abe2f96be,common_voice_en_17885610.mp3,The cannibal was looking for another victim to appease his appetite.,2,1,fifties,male,malaysia,en,,11,True,False
166828,2f36204eea47340247c1355c5567d15c1621cd3c265b455f1b9369fb67c6e7e9937fc7dd380ecd3e4e7df1b377e4f65aa25f4d65ca52bc58761ecb6b4f024f4f,common_voice_en_184404.mp3,"When the carpet and the curtains caught fire, it was getting warm.",2,0,twenties,female,malaysia,en,,12,True,False
422004,eaa567d1b85bacf89c6b4d2d050e907c63407392e24a28d7db7433222dc198091ba8f7d82b1722e2b890a10516fe559f2a0fe2b22930809639d12ee8e653e039,common_voice_en_17252868.mp3,"One man's loss, is another man's gain.",2,0,twenties,male,malaysia,en,,7,True,False
338583,13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d,common_voice_en_19802543.mp3,Spring Prairie was originally called Franklin.,2,0,twenties,male,malaysia,en,,6,True,False
233043,1d95a778022e603e61909bf57085330eda7e63c833bc1064c63e8358cf03f5828fdfc527bfc775dbbc1fbfacd936e37e5c9ece5e77a9773b74ec3c516b490655,common_voice_en_19120808.mp3,Longtime white residents also tried to force the poor black residents out of town.,2,0,twenties,male,malaysia,en,,14,True,False
23863,4cf574862ab0b06a0106631d968f3df3a557ecf6adccbbd37ff9d8275fe2b69a9d92a11b42119db598d0387230f4d020b9b941bab48c18e5662bcd3935c44a9a,common_voice_en_21883549.mp3,The rings are plucked in a downward motion to produce tinkling sounds.,2,0,fourties,male,malaysia,en,,12,True,False
558322,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17896118.mp3,Many different classes of statistical tests have been considered in the literature.,2,0,fourties,male,malaysia,en,,12,True,False
17520,155bfa7676fb2c3508d39a92d46361b27701b1899bccedfa5cf9c4cc214b3460aec0853880bcc89a5aefd805d4e4dc34ef1a2da79497b1bf588939a2d77fbda9,common_voice_en_22975073.mp3,Florida had provided refuge for both planters and slaves during the American Revolution.,2,1,twenties,male,malaysia,en,,13,True,False
637347,e177be7ab0115b199f75bbc94d77db217782adf54ae5b38b2facfd3ea95bb10657546aaf9a6f5255655dbffea0bd7d69357dceb42c934638328e3adfaf47b3fa,common_voice_en_23149708.mp3,"Before becoming a playwright, Acito was a novelist and journalist.",2,1,fifties,male,malaysia,en,,10,True,False
306939,594254325bf2bc6722fe6d653e351baac00145c5c7dfaf81416a296e74244997cef3e6e8564c7f6f9fb47a486817da513c567381ef2f0a02b54ca05da7499e74,common_voice_en_18224206.mp3,He was not able to find the words for his feelings.,2,0,twenties,male,malaysia,en,,11,True,False
220724,2a25b2421b0b51a91c2be521b64ad2ad104a40785cae5b74164b5cb21f22c43f48143440615c3a991eb688b18752515353fdb5ef60dd51f2b7734804c2581d34,common_voice_en_1639339.mp3,We need grain to keep our mules healthy.,2,1,twenties,male,malaysia,en,,8,True,False
220732,2a25b2421b0b51a91c2be521b64ad2ad104a40785cae5b74164b5cb21f22c43f48143440615c3a991eb688b18752515353fdb5ef60dd51f2b7734804c2581d34,common_voice_en_1639347.mp3,I wish to see her.,2,0,twenties,male,malaysia,en,,5,True,False
558324,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17896120.mp3,The name given in Spain and Portugal.,2,0,fourties,male,malaysia,en,,7,True,False
362895,eb293c8357ba23a9dda6a499ce5029e5b9c2c59d31d015ea88ca38c4c3f2579f84e532d0406bd5afd9a64256210326c1786d27b75fc7e22f5ffde2ee412d184e,common_voice_en_19439173.mp3,Russell's initial tests measured un-notched samples.,2,0,fourties,male,malaysia,en,,6,True,False
371288,e0f58b4ce0241735d8d09dfc2a59f234bd724c159ea29666d56ee7f0cfe55c0877d4b9fda0a6b1d8b3f82b0d48b68ac55e4cda1bd67624371ad1c4483f5cd0cd,common_voice_en_17361474.mp3,"I want my garden to be filled with roses, petunias and passion flowers.",2,1,twenties,female,malaysia,en,,13,True,False
375832,9814a1f6cd905cb3f05b48ee2915f0a80d5aa60e9d1450bb2aa9a19ab2a05fde18dbe52aebabfae1cfcd4771042a11a2bbf46aadca77f61d00cabc5bf08ef963,common_voice_en_18979675.mp3,Mosconi had two older sisters and two younger brothers.,2,0,fourties,male,malaysia,en,,9,True,False
435206,e79d36958c27fa7ae24a0e127ffe6fc4e79b80e22e914f31edf6f62c15e87d1552eb3ee3288727657f97f107ee4e079a6d8888593e8539e392ff13a52b336634,common_voice_en_22273794.mp3,The company is mostly known through its Sherwin-Williams Paints line.,2,0,fourties,female,malaysia,en,,10,True,False
427620,c803ed6d1566fd4e9126112ee70794554dd9004b9bfaf091347ebd0f4d41db5498343a2954fbdf974e9a496d241ba14502e35e57afb6077707729e5abe2f96be,common_voice_en_17885592.mp3,I'll catch a bus.,2,0,fifties,male,malaysia,en,,4,True,False
261644,51442f034f0c2ee99e7c893c9595c931b233a290158d5eccc2b6852444ea6b327fdf7d3e3dd107f4fce090fbb2d89a6959bfb53a4f911bbb74154703b0ea4f73,common_voice_en_19680031.mp3,This is the first use of a talk box by Pink Floyd.,2,1,twenties,male,malaysia,en,,12,True,False
637273,e177be7ab0115b199f75bbc94d77db217782adf54ae5b38b2facfd3ea95bb10657546aaf9a6f5255655dbffea0bd7d69357dceb42c934638328e3adfaf47b3fa,common_voice_en_22967246.mp3,Many challenges involve falling into water or mud on failure.,2,0,fifties,male,malaysia,en,,10,True,False
468876,e0509c56e3f2844a433a78177d7a8c77b64aad8d592c4135dbb94956a7a991af8d728d2836d9e92916d4e82b2a92faf2bfe86f16dd344a80022e31e6a8b26731,common_voice_en_19792444.mp3,"A male will use ""soft squeak calls and tail-lashing"" to signal the female.",2,0,twenties,male,malaysia,en,,13,True,False
435211,e79d36958c27fa7ae24a0e127ffe6fc4e79b80e22e914f31edf6f62c15e87d1552eb3ee3288727657f97f107ee4e079a6d8888593e8539e392ff13a52b336634,common_voice_en_22273860.mp3,"The increasingly urbanized ""Kathmandu"" and ""Pokhara"" valleys fall within the Hill region.",2,0,fourties,female,malaysia,en,,12,True,False
213136,6c0bdcd42cc7d62f62a1769d6ed596867288dfe2ecd8d5b880c1df952d9aa8de367998422169a2a35ca0c0b4444fc527fb73db697f89028ec2f8acab947513bf,common_voice_en_1280839.mp3,The cistern was malfunctioning.,2,0,twenties,female,malaysia,en,,4,True,False
261651,51442f034f0c2ee99e7c893c9595c931b233a290158d5eccc2b6852444ea6b327fdf7d3e3dd107f4fce090fbb2d89a6959bfb53a4f911bbb74154703b0ea4f73,common_voice_en_19680110.mp3,"After World War One, the yeshivah moved from Slutsk to Kletsk in Belarus.",2,1,twenties,male,malaysia,en,,13,True,False
105047,a4c4da33694350be9c95d35e15905b6734a7ed249081a7ee4979363ca3867780de56424ef948c4a55e8f6c59be41f585e951dea5ae3921f145857c6d3677d22e,common_voice_en_138713.mp3,Because the crystal was dirty.,3,0,teens,male,malaysia,en,,5,True,False
166830,2f36204eea47340247c1355c5567d15c1621cd3c265b455f1b9369fb67c6e7e9937fc7dd380ecd3e4e7df1b377e4f65aa25f4d65ca52bc58761ecb6b4f024f4f,common_voice_en_184406.mp3,Being with him alone made her feel uncomfortable.,2,0,twenties,female,malaysia,en,,8,True,False
469010,e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193,common_voice_en_20531448.mp3,Day's version was also issued as a single.,2,0,thirties,male,malaysia,en,,8,True,False
371284,e0f58b4ce0241735d8d09dfc2a59f234bd724c159ea29666d56ee7f0cfe55c0877d4b9fda0a6b1d8b3f82b0d48b68ac55e4cda1bd67624371ad1c4483f5cd0cd,common_voice_en_17361469.mp3,"It shouldn't be displayed on any book pages, or should it?",2,0,twenties,female,malaysia,en,,11,True,False
558332,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17897880.mp3,The store walls were lined with colored frocks.,2,0,fourties,male,malaysia,en,,8,True,False
468998,e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193,common_voice_en_20531417.mp3,Pietradefusi hosts is a Cinema Festival in September.,2,1,thirties,male,malaysia,en,,8,True,False
773639,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18447286.mp3,I think I might have gotten a bit bored on that project.,2,0,twenties,female,malaysia,en,,12,True,False
142314,2fc1ec8f9f9f5f05dd4a4dc1fb7f5055dd9e0a5c7283c5e2bfd085c4da9d8718afb02b16e74d042a3a4e47fb42522545b345a42c77c024f340794d80b7695be0,common_voice_en_20397778.mp3,Medulin's economy is based on tourism.,2,0,twenties,female,malaysia,en,,6,True,False
261653,51442f034f0c2ee99e7c893c9595c931b233a290158d5eccc2b6852444ea6b327fdf7d3e3dd107f4fce090fbb2d89a6959bfb53a4f911bbb74154703b0ea4f73,common_voice_en_19680112.mp3,"Thus, kings can be removed immediately to the Foundation.",2,0,twenties,male,malaysia,en,,9,True,False
104885,a3e8bcf4676ca920975e397af0283f8434d3b11aeb35d7fdd58fa9e35bad53836709561f7ed06c7b9eac23158c1271300539bfc68cac0491b0171ba83afbc597,common_voice_en_19726691.mp3,Shirt numbers became quickly associated with a certain position.,2,0,fourties,male,malaysia,en,,9,True,False
432446,85bd6ffb74e8f5acd97a8d0619f6746208c121a45b1840a1a8378b90680d064c9e87cc4eb5de275771967daece2b65942ac330e5029ca8b3f1297b64ffdf7cda,common_voice_en_1466786.mp3,Where did they come from?,2,1,thirties,female,malaysia,en,,5,True,False
375828,9814a1f6cd905cb3f05b48ee2915f0a80d5aa60e9d1450bb2aa9a19ab2a05fde18dbe52aebabfae1cfcd4771042a11a2bbf46aadca77f61d00cabc5bf08ef963,common_voice_en_18979671.mp3,He resigned from office when questions arose about his residency in Shreveport.,2,1,fourties,male,malaysia,en,,12,True,False
558346,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17928073.mp3,Mighty oaks from tiny acorns grow.,2,0,fourties,male,malaysia,en,,6,True,False
558305,355d0dc20b27104e0482bbe0d87c7d1960f5a56e97ae6c93094a248db85edcc9ca6b515b4a9b6c97a476b8eb01cbddae8426b48b53259b18399caf64ec4ab7dd,common_voice_en_17896076.mp3,I had no idea.,2,0,fourties,male,malaysia,en,,4,True,False
773748,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18684071.mp3,"However, his interests are broader.",2,0,twenties,female,malaysia,en,,5,True,False
306948,594254325bf2bc6722fe6d653e351baac00145c5c7dfaf81416a296e74244997cef3e6e8564c7f6f9fb47a486817da513c567381ef2f0a02b54ca05da7499e74,common_voice_en_18330156.mp3,These quick little joys of hers were sources of joy to him.,2,1,twenties,male,malaysia,en,,12,True,False
338585,13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d,common_voice_en_19802546.mp3,However Charlotte was mainly very happy in her marriage.,2,0,twenties,male,malaysia,en,,9,True,False
773635,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18447275.mp3,I was shocked.,2,1,twenties,female,malaysia,en,,3,True,False
468874,e0509c56e3f2844a433a78177d7a8c77b64aad8d592c4135dbb94956a7a991af8d728d2836d9e92916d4e82b2a92faf2bfe86f16dd344a80022e31e6a8b26731,common_voice_en_19792442.mp3,Link and Tetra rise to the surface as the King and Hyrule are submerged.,2,0,twenties,male,malaysia,en,,14,True,False
