provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,filename,transcript,confidence
Google,"Yesterday, I asked my doctor for a new prescription.",2,0,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_11351651.mp3,yesterday I ask my doctor for a new prescription,0.918680072
Google,However it was an international success.,2,0,thirties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_19547443.mp3,however it was an international success,0.97225523
Google,"What is it, boss?",2,0,twenties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_18033985.mp3,what is a bus,0.954878628
Google,Can I have one of those?,2,0,fourties,male,newzealand,en,,6,FALSE,TRUE,common_voice_en_115779.mp3,can I have one of those,0.987628996
Google,You don’t like him?,2,0,fourties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_11351573.mp3,you don't like him,0.98525846
Google,The papers of William Miller are preserved in the archives at Aurora University.,2,0,thirties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_20031921.mp3,the purpose of a client Miller,0.852402925
Google,A cloud of dust stung his tender eyes.,2,0,fourties,male,newzealand,en,,8,FALSE,TRUE,common_voice_en_17394025.mp3,cloud of dust Stan his Tinder eyes,0.742917836
Google,"One would receive a sharp wound from it, but there is no pain.",2,0,thirties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_19547711.mp3,one would receive a shop win from it but there is no pain,0.873980284
Google,"Oh man, I think I got friend-zoned once again.",2,0,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17289467.mp3,the man I think I got friend-zoned once again,0.961278677
Google,Warming centers typically open during particularly cold or rainy nights.,2,0,fifties,male,newzealand,en,,10,FALSE,TRUE,common_voice_en_18893592.mp3,Morgan State is typically open during particularly cold or rainy nights,0.838914812
Google,The new law prohibits smoking in public transportation systems.,2,0,thirties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17284218.mp3,the noodle prohibit smoking in public transportation systems,0.915621221
Google,The bill will need to be re-introduced in order to be considered again.,2,0,seventies,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_19853491.mp3,the bill was made to be reintroduced in order to be considered a game,0.974840462
Google,The bright lanterns were gay on the dark lawn.,2,0,fourties,male,newzealand,en,,9,FALSE,TRUE,common_voice_en_17375676.mp3,the bright lanterns with gay on the dark lord,0.77020663
Google,See the player scoot to third base.,2,1,fourties,male,newzealand,en,,7,FALSE,TRUE,common_voice_en_11820795.mp3,see the player face,0.760557592
Google,"Mutes little instruments on the bridge of the violin, deadening the sound.",2,0,fourties,male,newzealand,en,,12,FALSE,TRUE,common_voice_en_16623999.mp3,Meets Metal instruments on the bridge of the violin didn't name the sound,0.83248049
Google,"After graduation, he returned home to Arizona, where he began his law practice.",2,0,fifties,male,newzealand,en,,13,FALSE,TRUE,common_voice_en_18906287.mp3,after graduation he returned home to Arizona where he began his school practice,0.895210683
Google,"Well, we shall see.",2,0,fourties,male,newzealand,en,,4,FALSE,TRUE,common_voice_en_17249524.mp3,well we shall see,0.987629056
Google,"In frustration and anger, the son lashes out, knocking his father to the ground.",2,0,fourties,female,scotland,en,,14,FALSE,TRUE,common_voice_en_20170426.mp3,DeVos Place and anger the song ashes falling to the ground,0.780999124
Google,Evins was a powerful figure in Congress.,2,0,fourties,female,scotland,en,,7,FALSE,TRUE,common_voice_en_19858895.mp3,a basketball,0.322796643
Google,Soon a dye was added to the liquid.,2,0,fourties,female,scotland,en,,8,FALSE,TRUE,common_voice_en_19593195.mp3,did I die what happened to the sixth grade,0.569351733
Google,Rothmans has been involved in a number of lawsuits in Canada.,3,0,fourties,male,scotland,en,,11,FALSE,TRUE,common_voice_en_19794762.mp3,rossman's has been involved in a number of lawsuits in Canada,0.894210875
Google,We can describe the object's movement with a differential equation of second order.,2,1,fourties,female,scotland,en,,13,FALSE,TRUE,common_voice_en_18019178.mp3,protective glass the artist movement,0.582578063
Google,"Lately, he has adopted a more casual dress code.",2,0,fourties,female,scotland,en,,9,FALSE,TRUE,common_voice_en_19859109.mp3,lately,0.517052352
Google,Some famous supermarket chains are located outside Newarthill.,2,1,fourties,male,scotland,en,,8,FALSE,TRUE,common_voice_en_22448486.mp3,something's Supermarket chains are located outside you are till,0.761184394
Google,Why does this tyrannosaurus rex feel sticky?,2,1,fourties,female,scotland,en,,7,FALSE,TRUE,common_voice_en_18263613.mp3,why Dustin the Tyrannosaurus Rex feel sticky,0.804452896
Google,"In such a way, temporary failures have less impact on the communication quality.",2,0,fourties,female,scotland,en,,13,FALSE,TRUE,common_voice_en_20782002.mp3,The Fosters a temporary fellows have,0.674584448
Google,Don't say those things!,2,0,thirties,male,scotland,en,,4,FALSE,TRUE,common_voice_en_198884.mp3,don't say those things,0.855151355
Google,Then he bent once more over the woman.,2,0,fourties,female,scotland,en,,8,FALSE,TRUE,common_voice_en_18620730.mp3,send over the woman,0.868869901
Google,Wandana Primary School is on Cowra Avenue.,2,0,fourties,male,scotland,en,,7,FALSE,TRUE,common_voice_en_21692334.mp3,Montana primary school is on Tyler Avenue,0.905113161
Google,"A Hufflepuff prefect, he shows a notable streak of modesty and fairness.",2,0,twenties,male,scotland,en,,12,FALSE,TRUE,common_voice_en_19598826.mp3,Hufflepuff prefect he shows a notable streak of modest In fairness,0.87445277
Google,"The track ""The Supermarket Strikes Back"" is a riposte to ""Barcode Bypass"" from ""Loss"".",2,1,fourties,female,scotland,en,,14,FALSE,TRUE,common_voice_en_19530419.mp3,that's fact that's about that starts bag your fault by pass from law,0.742232978
Google,"The original community of the institute is headquartered in Monroe, Michigan.",2,0,fourties,male,scotland,en,,11,FALSE,TRUE,common_voice_en_22238303.mp3,provisional Committee of The Institute headquartered in Monroe Michigan,0.876583576
Google,Shuttlesworth stuck with the Riders and called Kennedy.,2,0,fourties,female,scotland,en,,8,FALSE,TRUE,common_voice_en_19411153.mp3,I got swag. I called Kennedy,0.741502106
Google,He decided to concentrate on more practical matters.,2,1,fourties,male,scotland,en,,8,FALSE,TRUE,common_voice_en_106457.mp3,he decided to concentrate on more practical matters,0.891871274
Google,Energy levels due to impurities deeper in the bandgap are called deep levels.,2,0,twenties,male,scotland,en,,13,FALSE,TRUE,common_voice_en_23815830.mp3,energy levels due to and Puritas deeper and the band Gap are cold deep levels,0.826517463
Google,Her magical specialty is blowing things up.,2,1,fourties,male,scotland,en,,7,FALSE,TRUE,common_voice_en_21692191.mp3,magical speciality is blowing things up,0.755228758
Google,"On a few occasions, the B-side became the more popular song.",2,0,fourties,female,scotland,en,,11,FALSE,TRUE,common_voice_en_20112886.mp3,on a big vacation V have a kid tube of popular song,0.713958204
Google,You'd better take it easy.,2,0,twenties,male,scotland,en,,5,FALSE,TRUE,common_voice_en_141144.mp3,you better take it easy,0.955197453
Google,He was born at Dunedin.,2,1,fourties,female,scotland,en,,5,FALSE,TRUE,common_voice_en_19846142.mp3,intelligent,0.357154101
Google,I was about to mount the stairs.,2,0,fourties,female,scotland,en,,7,FALSE,TRUE,common_voice_en_18651702.mp3,I was about to the match the stairs,0.788875461
Google,"He later reported A few months later, Charles Sullivan got himself killed.",2,1,fourties,female,scotland,en,,12,FALSE,TRUE,common_voice_en_19817244.mp3,Elizabeth Porter I feed my Betta,0.81580776
Google,Betterton Beach is located at the foot of Main Street.,2,0,fourties,female,scotland,en,,10,FALSE,TRUE,common_voice_en_20379322.mp3,suck it at the foot of my space,0.768512666
Google,The State of Virginia banned swimming along the coast.,2,0,fourties,female,scotland,en,,9,FALSE,TRUE,common_voice_en_20644615.mp3,the state of Virginia,0.784128487
Google,It is located in the north-western part of Taguig City.,2,0,fourties,female,scotland,en,,10,FALSE,TRUE,common_voice_en_20757720.mp3,you just lucky it is and all that stuff all the time Spring City,0.908615172
Google,But having lived with it for a while it sounds much better.,2,1,fourties,female,scotland,en,,12,FALSE,TRUE,common_voice_en_20379353.mp3,banana split,0.517189741
Google,"The district has three staffed offices in Hammond, South Bend and Fort Wayne.",2,1,fourties,male,scotland,en,,13,FALSE,TRUE,common_voice_en_22314806.mp3,the district offices in Hammond has been in for queen,0.783857584
Google,He was a member of the Board of the German Marshall Fund.,2,0,fourties,male,scotland,en,,12,FALSE,TRUE,common_voice_en_23765980.mp3,he was a member of the board of the German Marshall fund,0.98085165
Google,Your head does not ache.,2,0,fourties,female,scotland,en,,5,FALSE,TRUE,common_voice_en_19576243.mp3,the heck that's not a,0.935386181
Google,"After Jimmy realises the harm Bush has caused, he calls off the fight.",2,0,fourties,female,scotland,en,,13,FALSE,TRUE,common_voice_en_19794489.mp3,I thought she may have cost of the fight,0.69091022
Google,It's the strap hangers that'll keep us from going under.,2,0,teens,male,scotland,en,,10,FALSE,TRUE,common_voice_en_18315407.mp3,it's the straphangers festival keep us from going under,0.908919334
Google,"No, my Lady, I've seen him!",2,0,fourties,female,scotland,en,,6,FALSE,TRUE,common_voice_en_18586876.mp3,no Milady answer him,0.695555747
Google,Tangier is not like the rest of Africa.,3,0,teens,other,scotland,en,,8,FALSE,TRUE,common_voice_en_196033.mp3,Tanger is not like the rest of Africa,0.846248209
Google,Temperature and vegetation of these habitats are likely to be altered by Climate Change.,2,1,fourties,female,scotland,en,,14,FALSE,TRUE,common_voice_en_20665475.mp3,temperature at Penn Station of the seven sacks allowed it to be occupied with Shane,0.832680047
Google,The patrol consisted almost entirely of lifeguard duty and mine destruction.,2,1,fourties,female,scotland,en,,11,FALSE,TRUE,common_voice_en_20103455.mp3,the project houses did almost entirely of that guy's you not destruction,0.816891015
Google,The door closed.,2,0,fourties,female,scotland,en,,3,FALSE,TRUE,common_voice_en_18333597.mp3,it's all clouds,0.89575243
Google,"If I gave it up now, my wife would leave me.",2,0,fourties,male,scotland,en,,11,FALSE,TRUE,common_voice_en_21692180.mp3,if I do something on my wife would leave me,0.894454181
Google,The saga indicates that the Norwegians were divided into two groups.,2,0,twenties,male,scotland,en,,11,FALSE,TRUE,common_voice_en_23820156.mp3,the second indicates that the Norwegians were divided into two groups,0.935825586
Google,"After Lucy, Phil Collen went on to the band Tush.",2,0,fourties,female,scotland,en,,10,FALSE,TRUE,common_voice_en_20112691.mp3,iwcc,0.456801265
Google,"Despite the popularity, Aucas has never won an Ecuadorian championship.",2,1,fourties,female,scotland,en,,10,FALSE,TRUE,common_voice_en_20170497.mp3,Best Buy return policy,0.975048661
Google,"""But I'm going to Egypt,"" the boy said.",3,0,teens,other,scotland,en,,8,FALSE,TRUE,common_voice_en_196040.mp3,but I'm going to Egypt the buy side,0.799533784
Google,Theft of food and money has become much more common.,2,1,fourties,female,scotland,en,,10,FALSE,TRUE,common_voice_en_20655582.mp3,types of food I want to have Westfall comments,0.857978284
Google,"It was designed by Tei's long-time collaborator designing team, Tycoon Graphics for Graphickers.",3,1,fourties,male,scotland,en,,13,FALSE,TRUE,common_voice_en_22474530.mp3,it was the same thing ties long time collaborator designing team titan graphics for traffickers,0.844073951
Google,"It has numerous thorns, long.",2,0,fourties,male,scotland,en,,5,FALSE,TRUE,common_voice_en_19820737.mp3,it has numerous storms long,0.905610859
Google,Their abrupt disappearance marks the boundary between the Lower and the Middle Cambrian.,2,1,fourties,female,scotland,en,,13,FALSE,TRUE,common_voice_en_19870995.mp3,monster Factory,0.72241962
Google,"Crookston now lies just within Glasgow's present-day boundary with Ralston, Renfrewshire.",2,1,fourties,female,scotland,en,,11,FALSE,TRUE,common_voice_en_19729857.mp3,Justin Flom life pictures,0.382468402
Google,Eventually banks grew suspicious in London and Saward decided to try his luck elsewhere.,2,0,fourties,female,scotland,en,,14,FALSE,TRUE,common_voice_en_19893470.mp3,black sea bass three physicians in London at Starbucks,0.757439375
Google,The larger issue of denominational school funding remains extremely controversial in the province.,2,0,fifties,female,scotland,en,,13,FALSE,TRUE,common_voice_en_19779814.mp3,the larger issue of denominational school funding remains extremely controversial in the problem,0.947869003
Google,To speak of his death so regardlessly wounded her feelings.,2,0,twenties,male,scotland,en,,10,FALSE,TRUE,common_voice_en_23803612.mp3,to speak of his death so regardless they winded her feelings,0.893213987
Google,"It offers education in the areas of the sciences, business studies and modern studies.",2,1,fourties,female,scotland,en,,14,FALSE,TRUE,common_voice_en_20743390.mp3,Alyssa Alyssa,0.629586697
Google,"During the scene in Mr. Renard's hotel room, a bellhop brings him a newspaper.",2,0,twenties,male,scotland,en,,14,FALSE,TRUE,common_voice_en_23815710.mp3,during the scene and mr. Renard's hotel room brings him a newspaper,0.883422136
Google,This did not make him popular with the more conservative wing of the party.,2,1,fourties,female,scotland,en,,14,FALSE,TRUE,common_voice_en_20730614.mp3,Destiny got a problem with the remote. Party,0.523337603
Google,"Following her recommissioning, ""Vammen"" underwent her regularly scheduled overhaul at the Todd Shipyard.",2,0,teens,male,scotland,en,,13,FALSE,TRUE,common_voice_en_19766146.mp3,following her recommissioning Diamond underwent her regularly scheduled overhaul at the toilet Shipyard,0.865635335
Google,She was replaced at Discovery by John Ford.,2,1,fourties,female,scotland,en,,8,FALSE,TRUE,common_voice_en_18874049.mp3,it was displaced I just got myself bored,0.766824365
Google,When she's with Brian she loves him.,2,0,fourties,female,scotland,en,,7,FALSE,TRUE,common_voice_en_20170443.mp3,this is why she lost him,0.86061281
Google,Thus my conjectures get more and more support.,2,1,fourties,female,scotland,en,,8,FALSE,TRUE,common_voice_en_18594331.mp3,that's my car checked out there more and falls apart,0.678139508
Google,"""The Mehri Language of Oman"".",2,0,fourties,female,scotland,en,,5,FALSE,TRUE,common_voice_en_19439770.mp3,the weather like with of Oman,0.741010725
Google,This means that potassium ions can no longer diffuse out of the cell.,2,0,fourties,male,scotland,en,,13,FALSE,TRUE,common_voice_en_21858130.mp3,this means the potassium ions no longer diffuse items fell,0.914348483
Google,"In banking, value date is the delivery date of funds traded.",2,0,fourties,female,scotland,en,,11,FALSE,TRUE,common_voice_en_19817866.mp3,if I can take instead of its date of birth planet,0.775838315
Google,Reid afterward described Ambrose as the best prime minister Canada never had.,2,0,fourties,male,scotland,en,,12,FALSE,TRUE,common_voice_en_19810294.mp3,read afterwards described Ambrose as a best prime minister Canada never had,0.898101747
Google,"His rooms were on staircase C, First Court, and known as the 'Q-bicle'.",2,0,fifties,male,scotland,en,,13,FALSE,TRUE,common_voice_en_19646773.mp3,his rooms grand staircase see 1st Court a new one as the cubicle,0.806560576
Google,Mission planners were unaware of the existence of the trailers.,2,0,twenties,male,scotland,en,,10,FALSE,TRUE,common_voice_en_23803250.mp3,Mission planners were unaware of the existence of the trailers,0.977736175
Google,The waters are fine for kayaking and sailing.,2,0,twenties,male,scotland,en,,8,FALSE,TRUE,common_voice_en_23803225.mp3,the waters are fine for kayaking in ceiling,0.88044101
Google,The villains are mostly ex-crooks who wants that area of the bridge for themselves.,2,1,twenties,male,scotland,en,,14,FALSE,TRUE,common_voice_en_23801768.mp3,the villains are mostly X Cruz who won the idea of the bridge for themselves,0.863112092
Google,"At a dance festival, the Duke experiences various dreams.",2,0,fourties,male,scotland,en,,9,FALSE,TRUE,common_voice_en_22474517.mp3,mystical experience video streams,0.535174489
Google,He currently teaches at Aish HaTorah College of Jewish Studies.,2,0,fourties,female,scotland,en,,10,FALSE,TRUE,common_voice_en_20139229.mp3,security just ice at so I called at 6:30,0.766553998
Google,Aero Continente competed with these airlines by offering extremely low ticket fares.,2,1,fourties,female,scotland,en,,12,FALSE,TRUE,common_voice_en_20112398.mp3,are you going to need cheese peaches this Airlines open a service dog to keep Bass,0.837058604
Google,The victory failed to live up to Napoleon's expectations.,2,0,sixties,female,us,en,,9,FALSE,TRUE,common_voice_en_22956489.mp3,the victory failed to live up to Napoleon's expectations,0.983551741
Google,The governor of Breisach was bribed to transfer the fortress to France.,2,0,thirties,male,us,en,,12,FALSE,TRUE,common_voice_en_22782853.mp3,the governor of research was bribed to transfer the Fortress to France,0.899341345
Google,"After retiring, Dihigo became a radio announcer for the Cuban Winter League.",2,0,twenties,female,us,en,,12,FALSE,TRUE,common_voice_en_21876544.mp3,after retiring did he go became a radio announcer for the Cuban winter league,0.982982516
Google,How long have you been experiencing these symptoms?,2,0,twenties,other,us,en,,8,FALSE,TRUE,common_voice_en_17283180.mp3,how long have you been experiencing these symptoms,0.985216558
Google,The horror show starts off with a pyrotechnic stage show complete with actors.,2,0,fifties,male,us,en,,13,FALSE,TRUE,common_voice_en_19676110.mp3,the order show starts off with a pyrotechnics stage show complete with actors,0.957617998
Google,‘How do you know I’m mad?’ said Alice.,2,1,thirties,male,us,en,,8,FALSE,TRUE,common_voice_en_18642330.mp3,how do you know I'm mad so now,0.911776721
Google,But the lead fell considerably in the following day's polls.,2,0,twenties,female,us,en,,10,FALSE,TRUE,common_voice_en_20106002.mp3,but the light fell considerably in the following day's polls,0.811251998
Google,The starting blocks consist of two adjustable footplates attached to a rigid frame.,2,0,teens,male,us,en,,13,FALSE,TRUE,common_voice_en_21467255.mp3,the starting blocks consists of two adjustable fault plates attached to a rigid frame,0.793807507
Google,"He also made the front cover of ""Sports Illustrated"" following his five-game winning streak.",2,0,twenties,male,us,en,,14,FALSE,TRUE,common_voice_en_19676045.mp3,he also made the front cover of Sports Illustrated following his five-game winning streak,0.910938144
Google,"Two days later, operations from ""Theseus"" ended.",2,0,twenties,female,us,en,,7,FALSE,TRUE,common_voice_en_19463757.mp3,two days later operation from descendants,0.713738382
Google,The bark of the pine tree was shiny and dark.,2,0,thirties,female,us,en,,10,FALSE,TRUE,common_voice_en_17779685.mp3,the bark of the pine tree with shiny and dark,0.973007858
Google,Onslaught was assaulted by the Avengers before he could pick up Thor's hammer.,2,0,twenties,male,us,en,,13,FALSE,TRUE,common_voice_en_20212898.mp3,Onslaught was assaulted by The Avengers before I could pick up Thor's hammer,0.891144454
Google,"One of the names provided is ""Yule-beings"".",2,0,fourties,male,us,en,,7,FALSE,TRUE,common_voice_en_23780248.mp3,one of the names provided is you'll beings,0.889592528
Google,Go now and come here later.,3,0,twenties,male,us,en,,6,FALSE,TRUE,common_voice_en_1858127.mp3,go down come here later,0.947667897
Google,It is useful for investigating the effects of irradiation on high temperature superconductors.,2,0,twenties,male,us,en,,13,FALSE,TRUE,common_voice_en_19511657.mp3,it is useful for investigating the effects of irradiation on high-temperature superconductors,0.963916242
Google,"Shapiro was later replaced by Rolf Barnes, though he later rejoined the group.",2,0,twenties,male,us,en,,13,FALSE,TRUE,common_voice_en_19009502.mp3,Shapiro was later replaced by Rolf Barnes the relator rejoin the group,0.929057598
Google,What else can I do?,2,0,fourties,male,us,en,,5,FALSE,TRUE,common_voice_en_17271943.mp3,what else can I do,0.987629056
Google,"The ""ultra accelerator"" injection gives Derrick the power he needs to change the past.",2,1,fifties,female,us,en,,14,FALSE,TRUE,common_voice_en_19687171.mp3,the ultra accelerator injection gives Derek power he needs to change the past,0.933810472
Google,My guardian said directly he would go too.,2,0,thirties,male,us,en,,8,FALSE,TRUE,common_voice_en_18582599.mp3,my guardian said directly he would go to,0.963014424
Google,There are successful robot designs mating the two technologies.,2,0,thirties,male,us,en,,9,FALSE,TRUE,common_voice_en_22758113.mp3,there are successful robot designs made in the two technologies,0.932937145
Google,The girl at the booth sold fifty bonds.,2,0,twenties,female,us,en,,8,FALSE,TRUE,common_voice_en_111931.mp3,the girl at the booth sold 50 bonds,0.760547876
Google,Basehead has received praise for its distinctive sound and lyrics.,2,0,sixties,female,us,en,,10,FALSE,TRUE,common_voice_en_18940209.mp3,bass head has received praise for its distinctive sound and lyrics,0.927846372
Google,He designed the first school and the church in the colony.,2,0,fifties,male,us,en,,11,FALSE,TRUE,common_voice_en_19640568.mp3,he designed the first school and the church in The Colony,0.980372667
Google,The railway station was locked up by the police.,2,1,twenties,male,us,en,,9,FALSE,TRUE,common_voice_en_105799.mp3,the railway station was locked up by the Bay,0.970055699
Google,Only Sun customers with paid support contracts have access to updates for production releases.,2,0,thirties,male,us,en,,14,FALSE,TRUE,common_voice_en_19349711.mp3,only son customers with paid support contracts have access to updates for production releases,0.955704272
Google,The Luck School District serves the village.,2,0,fourties,female,us,en,,7,FALSE,TRUE,common_voice_en_20287741.mp3,the luck School District serves the village,0.872574329
Google,Does that imply I can no longer play badminton?,2,0,twenties,male,us,en,,9,FALSE,TRUE,common_voice_en_17248185.mp3,does that imply I can no longer play badminton,0.895273447
Google,"He attended Doctor Morgan's Grammar School, Bridgwater where he met Kim Newman.",2,0,sixties,male,us,en,,12,FALSE,TRUE,common_voice_en_18752363.mp3,he attended doctor Morgan's Grammar School Bridgewater where he met Kim Newman,0.924791515
Google,"According to Emily Harper, I hear mixed opinions from the fans.",2,0,twenties,male,us,en,,11,FALSE,TRUE,common_voice_en_20971183.mp3,according to Emily Harper I hear mixed opinions from the fans,0.957433105
Google,Albert Einstein was a German physicist who developed the Theory of Relativity.,2,0,fourties,male,us,en,,12,FALSE,TRUE,common_voice_en_17887508.mp3,Albert Einstein was a German physicist who developed the theory of relativity,0.985287011
Google,"Rich here, poor hereafter.",2,0,twenties,male,us,en,,4,FALSE,TRUE,common_voice_en_17390910.mp3,Rich here or hereafter,0.931798577
Google,What has he done?,2,0,twenties,male,us,en,,4,FALSE,TRUE,common_voice_en_17725281.mp3,what has he done,0.987629056
Google,William Randolph Hearst appointed Alice Maud Head initially as assistant editor.,2,0,twenties,male,us,en,,11,FALSE,TRUE,common_voice_en_20919386.mp3,William randle's Hart appointed Alice modded initially as assistant editor,0.783144355
Google,"You can lead a horse to water, but you can't make him drink.",2,0,twenties,male,us,en,,13,FALSE,TRUE,common_voice_en_17265953.mp3,you can lead a horse to water but you can't make him drink,0.987628996
Google,It is also illegal in many parts of Europe to declaw a cat.,2,0,twenties,male,us,en,,13,FALSE,TRUE,common_voice_en_20970003.mp3,it is also illegal in many parts of Europe to declaw a cat,0.960840464
Google,"Horror, in contrast, ""freezes and nearly annihilates them"" with its unambiguous displays of atrocity.",2,1,teens,male,us,en,,14,FALSE,TRUE,common_voice_en_22748830.mp3,order and contrast phrases and nearly annihilate them what does unambiguous displays of atrocity,0.852350056
Google,"The main parks are Alvaston Park, Keldholme Lane Park and Kiwi Park.",2,0,twenties,male,us,en,,12,FALSE,TRUE,common_voice_en_21256484.mp3,the main parts are alveston Park Lake Park and kiwi Park,0.843667567
Google,"Laurel, New Jersey.",2,0,twenties,male,us,en,,3,FALSE,TRUE,common_voice_en_19066810.mp3,Laurel New Jersey,0.977398157
Google,"It's a long way to Tipperary, it's a long way to go!",2,1,,male,us,en,,12,FALSE,TRUE,common_voice_en_17249946.mp3,It's a Long Way to Tipperary it's a long way to go,0.987067938
Google,We spoke often.,2,0,thirties,male,us,en,,3,FALSE,TRUE,common_voice_en_18522034.mp3,we spoke often,0.935387611
Google,"DeRosa was born in Passaic, New Jersey.",2,0,twenties,other,us,en,,7,FALSE,TRUE,common_voice_en_18815984.mp3,De Rosa was born in Passaic New Jersey,0.87631166
Google,A somewhat disjunct population is found in the Eastern Ghats.,3,0,twenties,male,us,en,,10,FALSE,TRUE,common_voice_en_22085337.mp3,a somewhat disjunct population is found in the Eastern ghats,0.973476529
Google,"Today, however, its seven volumes are generally considered to be a single novel.",2,0,twenties,male,us,en,,13,FALSE,TRUE,common_voice_en_20068567.mp3,today however it's seven volumes are generally considered to be a single novel,0.891853094
Google,I sped to work.,2,0,twenties,male,us,en,,4,FALSE,TRUE,common_voice_en_17731243.mp3,I spent to work,0.800835133
Google,Blue roofs can provide a number of benefits depending on design.,2,0,sixties,male,us,en,,11,FALSE,TRUE,common_voice_en_18799881.mp3,larousse can provide a number of benefits depending on design,0.891216457
Google,Improving the public transport system would help avoid traffic jams.,3,0,fourties,male,us,en,,10,FALSE,TRUE,common_voice_en_164988.mp3,improving the public transport system would help avoid traffic jams,0.95843935
Google,How are you?,2,0,fourties,male,us,en,,3,FALSE,TRUE,common_voice_en_165000.mp3,how are you,0.970564544
Google,With distinctly separated sounds.,2,0,thirties,male,us,en,,4,FALSE,TRUE,common_voice_en_17847125.mp3,it's distinctly separated sounds,0.94580704
Google,"When you hear the bell, come quickly.",2,0,thirties,male,us,en,,7,FALSE,TRUE,common_voice_en_16665829.mp3,when you hear the Bell come quickly,0.987160563
Google,They may be read as texts in a variety of ways.,2,0,sixties,male,us,en,,11,FALSE,TRUE,common_voice_en_19500490.mp3,they may be read as text in a variety of ways,0.881343126
Google,His brother Marc is also a former professional footballer.,2,0,twenties,male,us,en,,9,FALSE,TRUE,common_voice_en_20150345.mp3,his brother Mark is also a former professional footballer,0.977484822
Google,"The genus name is derived from Ancient Greek ""melas"", ""black"", and ""netta"", ""duck"".",2,0,sixties,male,us,en,,13,FALSE,TRUE,common_voice_en_20704603.mp3,the Janus name is derived from ancient Greek metis black and Netta duck,0.811114967
Google,"Aluminium hydroxide is sometimes mistakenly called ""alum"", which properly refers to aluminium potassium sulfate.",2,0,twenties,female,us,en,,14,FALSE,TRUE,common_voice_en_20827577.mp3,aluminium hydroxide is sometimes mistakenly called Alum which properly refers to aluminium potassium sulfate,0.943153262
Google,This is the expected or preferred direction of the angular random variables.,3,0,twenties,female,us,en,,12,FALSE,TRUE,common_voice_en_20219197.mp3,this is the expected or preferred direction of the angular random variables,0.981910944
Google,"That guy over there likes to drink a lot, talk a lot, but do nothing.",2,0,twenties,male,us,en,,15,FALSE,TRUE,common_voice_en_17289148.mp3,that guy over there likes to drink a lot talk a lot but do nothing,0.975066543
Google,No ground effect train has entered regular commercial service.,2,0,fifties,female,us,en,,9,FALSE,TRUE,common_voice_en_19989612.mp3,no ground effect rain has entered regular commercial service,0.938246608
Google,"After the election, a Coalition government was formed by the Conservative and Liberal members.",2,0,twenties,male,us,en,,14,FALSE,TRUE,common_voice_en_21740047.mp3,after the election a coalition government was formed by the conservative and liberal members,0.984602869
Google,The osmosis between art and life is amazing.,2,0,teens,female,us,en,,8,FALSE,TRUE,common_voice_en_23621630.mp3,the osmosis between art and life is amazing,0.948831201
Google,Saint George's College was founded by the Josephites as a boys' boarding school.,2,0,teens,female,us,en,,13,FALSE,TRUE,common_voice_en_23729833.mp3,St George's College was founded by the Joseph fights as a boys boarding school,0.90731591
Google,"The park is located in the Pilbara region, and is mostly tropical semi-arid climate.",2,0,twenties,male,us,en,,14,FALSE,TRUE,common_voice_en_19131319.mp3,the park is located in the pilbara region and is mostly tropical semi-arid climate,0.958172381
Google,Her hair flowed down her back.,3,0,fourties,male,us,en,,6,FALSE,TRUE,common_voice_en_164400.mp3,her hair flowed down her back,0.928694785
Google,They live in Ockley in south Surrey.,2,0,sixties,female,us,en,,7,FALSE,TRUE,common_voice_en_19374617.mp3,they live in auckley in South Surrey,0.896588385
Google,Virgil Earp took Holliday's walking stick.,2,0,twenties,male,us,en,,6,FALSE,TRUE,common_voice_en_18804504.mp3,Virgil Earp took holidays walking steak,0.656433046
Google,"He continues Every place I have tried it, it grows with no work.",2,0,twenties,female,us,en,,13,FALSE,TRUE,common_voice_en_19671958.mp3,he continues every place I have tried it it grows with no work,0.955965161
Google,"While earning his degree in physical education, Bugel was an all-conference guard and linebacker.",2,0,twenties,female,wales,en,,14,FALSE,TRUE,common_voice_en_18725466.mp3,what learning is degree in physical education Hugo was an all-conference God and linebacker,0.895070016
Google,"Lobeck was born at Naumburg, in the Electorate of Saxony.",2,0,teens,male,wales,en,,10,FALSE,TRUE,common_voice_en_19005836.mp3,you back was born at number in the electorate of Saxony,0.861133158
Google,This reflects a prevailing tension between legal unilateralism and multilateralism.,2,0,fourties,female,wales,en,,10,FALSE,TRUE,common_voice_en_19059278.mp3,this reflects the prevailing tension between legal unilateralism and multilateralism,0.983924031
Google,The insight was critical in developing the modern science of solid mechanics.,2,0,teens,male,wales,en,,12,FALSE,TRUE,common_voice_en_19005838.mp3,the Insight is critical in developing the modern science of solid mechanics,0.953541994
