sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,filename,transcript,confidence
Why does this tyrannosaurus rex feel sticky?,2,1,fourties,female,scotland,en,,7,False,True,common_voice_en_18263613.mp3,why Dustin the Tyrannosaurus Rex feel sticky,0.8044528961181641
"In such a way, temporary failures have less impact on the communication quality.",2,0,fourties,female,scotland,en,,13,False,True,common_voice_en_20782002.mp3,The Fosters a temporary fellows have,0.6745844483375549
Don't say those things!,2,0,thirties,male,scotland,en,,4,False,True,common_voice_en_198884.mp3,don't say those things,0.855151355266571
Then he bent once more over the woman.,2,0,fourties,female,scotland,en,,8,False,True,common_voice_en_18620730.mp3,send over the woman,0.8688699007034302
Wandana Primary School is on Cowra Avenue.,2,0,fourties,male,scotland,en,,7,False,True,common_voice_en_21692334.mp3,Montana primary school is on Tyler Avenue,0.905113160610199
"A Hufflepuff prefect, he shows a notable streak of modesty and fairness.",2,0,twenties,male,scotland,en,,12,False,True,common_voice_en_19598826.mp3,Hufflepuff prefect he shows a notable streak of modest In fairness,0.8744527697563171
"The track ""The Supermarket Strikes Back"" is a riposte to ""Barcode Bypass"" from ""Loss"".",2,1,fourties,female,scotland,en,,14,False,True,common_voice_en_19530419.mp3,that's fact that's about that starts bag your fault by pass from law,0.7422329783439636
"The original community of the institute is headquartered in Monroe, Michigan.",2,0,fourties,male,scotland,en,,11,False,True,common_voice_en_22238303.mp3,provisional Committee of The Institute headquartered in Monroe Michigan,0.8765835762023926
Shuttlesworth stuck with the Riders and called Kennedy.,2,0,fourties,female,scotland,en,,8,False,True,common_voice_en_19411153.mp3,I got swag. I called Kennedy,0.7415021061897278
He decided to concentrate on more practical matters.,2,1,fourties,male,scotland,en,,8,False,True,common_voice_en_106457.mp3,he decided to concentrate on more practical matters,0.8918712735176086
Energy levels due to impurities deeper in the bandgap are called deep levels.,2,0,twenties,male,scotland,en,,13,False,True,common_voice_en_23815830.mp3,energy levels due to and Puritas deeper and the band Gap are cold deep levels,0.8265174627304077
Her magical specialty is blowing things up.,2,1,fourties,male,scotland,en,,7,False,True,common_voice_en_21692191.mp3,magical speciality is blowing things up,0.7552287578582764
"On a few occasions, the B-side became the more popular song.",2,0,fourties,female,scotland,en,,11,False,True,common_voice_en_20112886.mp3,on a big vacation V have a kid tube of popular song,0.713958203792572
You'd better take it easy.,2,0,twenties,male,scotland,en,,5,False,True,common_voice_en_141144.mp3,you better take it easy,0.9551974534988403
He was born at Dunedin.,2,1,fourties,female,scotland,en,,5,False,True,common_voice_en_19846142.mp3,intelligent,0.35715410113334656
I was about to mount the stairs.,2,0,fourties,female,scotland,en,,7,False,True,common_voice_en_18651702.mp3,I was about to the match the stairs,0.7888754606246948
"He later reported A few months later, Charles Sullivan got himself killed.",2,1,fourties,female,scotland,en,,12,False,True,common_voice_en_19817244.mp3,Elizabeth Porter I feed my Betta,0.8158077597618103
Betterton Beach is located at the foot of Main Street.,2,0,fourties,female,scotland,en,,10,False,True,common_voice_en_20379322.mp3,suck it at the foot of my space,0.7685126662254333
The State of Virginia banned swimming along the coast.,2,0,fourties,female,scotland,en,,9,False,True,common_voice_en_20644615.mp3,the state of Virginia,0.7841284871101379
It is located in the north-western part of Taguig City.,2,0,fourties,female,scotland,en,,10,False,True,common_voice_en_20757720.mp3,you just lucky it is and all that stuff all the time Spring City,0.9086151719093323
But having lived with it for a while it sounds much better.,2,1,fourties,female,scotland,en,,12,False,True,common_voice_en_20379353.mp3,banana split,0.5171897411346436
"The district has three staffed offices in Hammond, South Bend and Fort Wayne.",2,1,fourties,male,scotland,en,,13,False,True,common_voice_en_22314806.mp3,the district offices in Hammond has been in for queen,0.7838575839996338
He was a member of the Board of the German Marshall Fund.,2,0,fourties,male,scotland,en,,12,False,True,common_voice_en_23765980.mp3,he was a member of the board of the German Marshall fund,0.9808516502380371
Your head does not ache.,2,0,fourties,female,scotland,en,,5,False,True,common_voice_en_19576243.mp3,the heck that's not a,0.9353861808776855
"After Jimmy realises the harm Bush has caused, he calls off the fight.",2,0,fourties,female,scotland,en,,13,False,True,common_voice_en_19794489.mp3,I thought she may have cost of the fight,0.6909102201461792
It's the strap hangers that'll keep us from going under.,2,0,teens,male,scotland,en,,10,False,True,common_voice_en_18315407.mp3,it's the straphangers festival keep us from going under,0.9089193344116211
"No, my Lady, I've seen him!",2,0,fourties,female,scotland,en,,6,False,True,common_voice_en_18586876.mp3,no Milady answer him,0.6955557465553284
Tangier is not like the rest of Africa.,3,0,teens,other,scotland,en,,8,False,True,common_voice_en_196033.mp3,Tanger is not like the rest of Africa,0.846248209476471
Temperature and vegetation of these habitats are likely to be altered by Climate Change.,2,1,fourties,female,scotland,en,,14,False,True,common_voice_en_20665475.mp3,temperature at Penn Station of the seven sacks allowed it to be occupied with Shane,0.8326800465583801
The patrol consisted almost entirely of lifeguard duty and mine destruction.,2,1,fourties,female,scotland,en,,11,False,True,common_voice_en_20103455.mp3,the project houses did almost entirely of that guy's you not destruction,0.8168910145759583
The door closed.,2,0,fourties,female,scotland,en,,3,False,True,common_voice_en_18333597.mp3,it's all clouds,0.8957524299621582
"If I gave it up now, my wife would leave me.",2,0,fourties,male,scotland,en,,11,False,True,common_voice_en_21692180.mp3,if I do something on my wife would leave me,0.8944541811943054
The saga indicates that the Norwegians were divided into two groups.,2,0,twenties,male,scotland,en,,11,False,True,common_voice_en_23820156.mp3,the second indicates that the Norwegians were divided into two groups,0.9358255863189697
"After Lucy, Phil Collen went on to the band Tush.",2,0,fourties,female,scotland,en,,10,False,True,common_voice_en_20112691.mp3,iwcc,0.45680126547813416
"Despite the popularity, Aucas has never won an Ecuadorian championship.",2,1,fourties,female,scotland,en,,10,False,True,common_voice_en_20170497.mp3,Best Buy return policy,0.9750486612319946
"""But I'm going to Egypt,"" the boy said.",3,0,teens,other,scotland,en,,8,False,True,common_voice_en_196040.mp3,but I'm going to Egypt the buy side,0.7995337843894958
Theft of food and money has become much more common.,2,1,fourties,female,scotland,en,,10,False,True,common_voice_en_20655582.mp3,types of food I want to have Westfall comments,0.8579782843589783
"It was designed by Tei's long-time collaborator designing team, Tycoon Graphics for Graphickers.",3,1,fourties,male,scotland,en,,13,False,True,common_voice_en_22474530.mp3,it was the same thing ties long time collaborator designing team titan graphics for traffickers,0.8440739512443542
"It has numerous thorns, long.",2,0,fourties,male,scotland,en,,5,False,True,common_voice_en_19820737.mp3,it has numerous storms long,0.9056108593940735
Their abrupt disappearance marks the boundary between the Lower and the Middle Cambrian.,2,1,fourties,female,scotland,en,,13,False,True,common_voice_en_19870995.mp3,monster Factory,0.7224196195602417
"Crookston now lies just within Glasgow's present-day boundary with Ralston, Renfrewshire.",2,1,fourties,female,scotland,en,,11,False,True,common_voice_en_19729857.mp3,Justin Flom life pictures,0.38246840238571167
Eventually banks grew suspicious in London and Saward decided to try his luck elsewhere.,2,0,fourties,female,scotland,en,,14,False,True,common_voice_en_19893470.mp3,black sea bass three physicians in London at Starbucks,0.757439374923706
The larger issue of denominational school funding remains extremely controversial in the province.,2,0,fifties,female,scotland,en,,13,False,True,common_voice_en_19779814.mp3,the larger issue of denominational school funding remains extremely controversial in the problem,0.9478690028190613
To speak of his death so regardlessly wounded her feelings.,2,0,twenties,male,scotland,en,,10,False,True,common_voice_en_23803612.mp3,to speak of his death so regardless they winded her feelings,0.8932139873504639
"It offers education in the areas of the sciences, business studies and modern studies.",2,1,fourties,female,scotland,en,,14,False,True,common_voice_en_20743390.mp3,Alyssa Alyssa,0.6295866966247559
"During the scene in Mr. Renard's hotel room, a bellhop brings him a newspaper.",2,0,twenties,male,scotland,en,,14,False,True,common_voice_en_23815710.mp3,during the scene and mr. Renard's hotel room brings him a newspaper,0.8834221363067627
This did not make him popular with the more conservative wing of the party.,2,1,fourties,female,scotland,en,,14,False,True,common_voice_en_20730614.mp3,Destiny got a problem with the remote. Party,0.5233376026153564
"Following her recommissioning, ""Vammen"" underwent her regularly scheduled overhaul at the Todd Shipyard.",2,0,teens,male,scotland,en,,13,False,True,common_voice_en_19766146.mp3,following her recommissioning Diamond underwent her regularly scheduled overhaul at the toilet Shipyard,0.865635335445404
She was replaced at Discovery by John Ford.,2,1,fourties,female,scotland,en,,8,False,True,common_voice_en_18874049.mp3,it was displaced I just got myself bored,0.7668243646621704
When she's with Brian she loves him.,2,0,fourties,female,scotland,en,,7,False,True,common_voice_en_20170443.mp3,this is why she lost him,0.8606128096580505
Thus my conjectures get more and more support.,2,1,fourties,female,scotland,en,,8,False,True,common_voice_en_18594331.mp3,that's my car checked out there more and falls apart,0.6781395077705383
"""The Mehri Language of Oman"".",2,0,fourties,female,scotland,en,,5,False,True,common_voice_en_19439770.mp3,the weather like with of Oman,0.7410107254981995
This means that potassium ions can no longer diffuse out of the cell.,2,0,fourties,male,scotland,en,,13,False,True,common_voice_en_21858130.mp3,this means the potassium ions no longer diffuse items fell,0.9143484830856323
"In banking, value date is the delivery date of funds traded.",2,0,fourties,female,scotland,en,,11,False,True,common_voice_en_19817866.mp3,if I can take instead of its date of birth planet,0.775838315486908
Reid afterward described Ambrose as the best prime minister Canada never had.,2,0,fourties,male,scotland,en,,12,False,True,common_voice_en_19810294.mp3,read afterwards described Ambrose as a best prime minister Canada never had,0.8981017470359802
"His rooms were on staircase C, First Court, and known as the 'Q-bicle'.",2,0,fifties,male,scotland,en,,13,False,True,common_voice_en_19646773.mp3,his rooms grand staircase see 1st Court a new one as the cubicle,0.8065605759620667
Mission planners were unaware of the existence of the trailers.,2,0,twenties,male,scotland,en,,10,False,True,common_voice_en_23803250.mp3,Mission planners were unaware of the existence of the trailers,0.9777361750602722
The waters are fine for kayaking and sailing.,2,0,twenties,male,scotland,en,,8,False,True,common_voice_en_23803225.mp3,the waters are fine for kayaking in ceiling,0.8804410099983215
The villains are mostly ex-crooks who wants that area of the bridge for themselves.,2,1,twenties,male,scotland,en,,14,False,True,common_voice_en_23801768.mp3,the villains are mostly X Cruz who won the idea of the bridge for themselves,0.8631120920181274
"At a dance festival, the Duke experiences various dreams.",2,0,fourties,male,scotland,en,,9,False,True,common_voice_en_22474517.mp3,mystical experience video streams,0.5351744890213013
He currently teaches at Aish HaTorah College of Jewish Studies.,2,0,fourties,female,scotland,en,,10,False,True,common_voice_en_20139229.mp3,security just ice at so I called at 6:30,0.7665539979934692
Aero Continente competed with these airlines by offering extremely low ticket fares.,2,1,fourties,female,scotland,en,,12,False,True,common_voice_en_20112398.mp3,are you going to need cheese peaches this Airlines open a service dog to keep Bass,0.8370586037635803
The victory failed to live up to Napoleon's expectations.,2,0,sixties,female,us,en,,9,False,True,common_voice_en_22956489.mp3,the victory failed to live up to Napoleon's expectations,0.9835517406463623
The governor of Breisach was bribed to transfer the fortress to France.,2,0,thirties,male,us,en,,12,False,True,common_voice_en_22782853.mp3,the governor of research was bribed to transfer the Fortress to France,0.899341344833374
"After retiring, Dihigo became a radio announcer for the Cuban Winter League.",2,0,twenties,female,us,en,,12,False,True,common_voice_en_21876544.mp3,after retiring did he go became a radio announcer for the Cuban winter league,0.9829825162887573
How long have you been experiencing these symptoms?,2,0,twenties,other,us,en,,8,False,True,common_voice_en_17283180.mp3,how long have you been experiencing these symptoms,0.9852165579795837
The horror show starts off with a pyrotechnic stage show complete with actors.,2,0,fifties,male,us,en,,13,False,True,common_voice_en_19676110.mp3,the order show starts off with a pyrotechnics stage show complete with actors,0.957617998123169
‘How do you know I’m mad?’ said Alice.,2,1,thirties,male,us,en,,8,False,True,common_voice_en_18642330.mp3,how do you know I'm mad so now,0.9117767214775085
But the lead fell considerably in the following day's polls.,2,0,twenties,female,us,en,,10,False,True,common_voice_en_20106002.mp3,but the light fell considerably in the following day's polls,0.8112519979476929
The starting blocks consist of two adjustable footplates attached to a rigid frame.,2,0,teens,male,us,en,,13,False,True,common_voice_en_21467255.mp3,the starting blocks consists of two adjustable fault plates attached to a rigid frame,0.7938075065612793
"He also made the front cover of ""Sports Illustrated"" following his five-game winning streak.",2,0,twenties,male,us,en,,14,False,True,common_voice_en_19676045.mp3,he also made the front cover of Sports Illustrated following his five-game winning streak,0.9109381437301636
"Two days later, operations from ""Theseus"" ended.",2,0,twenties,female,us,en,,7,False,True,common_voice_en_19463757.mp3,two days later operation from descendants,0.7137383818626404
The bark of the pine tree was shiny and dark.,2,0,thirties,female,us,en,,10,False,True,common_voice_en_17779685.mp3,the bark of the pine tree with shiny and dark,0.97300785779953
Onslaught was assaulted by the Avengers before he could pick up Thor's hammer.,2,0,twenties,male,us,en,,13,False,True,common_voice_en_20212898.mp3,Onslaught was assaulted by The Avengers before I could pick up Thor's hammer,0.8911444544792175
"One of the names provided is ""Yule-beings"".",2,0,fourties,male,us,en,,7,False,True,common_voice_en_23780248.mp3,one of the names provided is you'll beings,0.8895925283432007
Go now and come here later.,3,0,twenties,male,us,en,,6,False,True,common_voice_en_1858127.mp3,go down come here later,0.9476678967475891
It is useful for investigating the effects of irradiation on high temperature superconductors.,2,0,twenties,male,us,en,,13,False,True,common_voice_en_19511657.mp3,it is useful for investigating the effects of irradiation on high-temperature superconductors,0.9639162421226501
"Shapiro was later replaced by Rolf Barnes, though he later rejoined the group.",2,0,twenties,male,us,en,,13,False,True,common_voice_en_19009502.mp3,Shapiro was later replaced by Rolf Barnes the relator rejoin the group,0.9290575981140137
What else can I do?,2,0,fourties,male,us,en,,5,False,True,common_voice_en_17271943.mp3,what else can I do,0.9876290559768677
"The ""ultra accelerator"" injection gives Derrick the power he needs to change the past.",2,1,fifties,female,us,en,,14,False,True,common_voice_en_19687171.mp3,the ultra accelerator injection gives Derek power he needs to change the past,0.9338104724884033
My guardian said directly he would go too.,2,0,thirties,male,us,en,,8,False,True,common_voice_en_18582599.mp3,my guardian said directly he would go to,0.9630144238471985
There are successful robot designs mating the two technologies.,2,0,thirties,male,us,en,,9,False,True,common_voice_en_22758113.mp3,there are successful robot designs made in the two technologies,0.9329371452331543
The girl at the booth sold fifty bonds.,2,0,twenties,female,us,en,,8,False,True,common_voice_en_111931.mp3,the girl at the booth sold 50 bonds,0.7605478763580322
Basehead has received praise for its distinctive sound and lyrics.,2,0,sixties,female,us,en,,10,False,True,common_voice_en_18940209.mp3,bass head has received praise for its distinctive sound and lyrics,0.927846372127533
He designed the first school and the church in the colony.,2,0,fifties,male,us,en,,11,False,True,common_voice_en_19640568.mp3,he designed the first school and the church in The Colony,0.9803726673126221
The railway station was locked up by the police.,2,1,twenties,male,us,en,,9,False,True,common_voice_en_105799.mp3,the railway station was locked up by the Bay,0.9700556993484497
Only Sun customers with paid support contracts have access to updates for production releases.,2,0,thirties,male,us,en,,14,False,True,common_voice_en_19349711.mp3,only son customers with paid support contracts have access to updates for production releases,0.9557042717933655
The Luck School District serves the village.,2,0,fourties,female,us,en,,7,False,True,common_voice_en_20287741.mp3,the luck School District serves the village,0.8725743293762207
Does that imply I can no longer play badminton?,2,0,twenties,male,us,en,,9,False,True,common_voice_en_17248185.mp3,does that imply I can no longer play badminton,0.8952734470367432
"He attended Doctor Morgan's Grammar School, Bridgwater where he met Kim Newman.",2,0,sixties,male,us,en,,12,False,True,common_voice_en_18752363.mp3,he attended doctor Morgan's Grammar School Bridgewater where he met Kim Newman,0.9247915148735046
"According to Emily Harper, I hear mixed opinions from the fans.",2,0,twenties,male,us,en,,11,False,True,common_voice_en_20971183.mp3,according to Emily Harper I hear mixed opinions from the fans,0.9574331045150757
Albert Einstein was a German physicist who developed the Theory of Relativity.,2,0,fourties,male,us,en,,12,False,True,common_voice_en_17887508.mp3,Albert Einstein was a German physicist who developed the theory of relativity,0.9852870106697083
"Rich here, poor hereafter.",2,0,twenties,male,us,en,,4,False,True,common_voice_en_17390910.mp3,Rich here or hereafter,0.9317985773086548
What has he done?,2,0,twenties,male,us,en,,4,False,True,common_voice_en_17725281.mp3,what has he done,0.9876290559768677
William Randolph Hearst appointed Alice Maud Head initially as assistant editor.,2,0,twenties,male,us,en,,11,False,True,common_voice_en_20919386.mp3,William randle's Hart appointed Alice modded initially as assistant editor,0.7831443548202515
"You can lead a horse to water, but you can't make him drink.",2,0,twenties,male,us,en,,13,False,True,common_voice_en_17265953.mp3,you can lead a horse to water but you can't make him drink,0.9876289963722229
It is also illegal in many parts of Europe to declaw a cat.,2,0,twenties,male,us,en,,13,False,True,common_voice_en_20970003.mp3,it is also illegal in many parts of Europe to declaw a cat,0.9608404636383057
"Horror, in contrast, ""freezes and nearly annihilates them"" with its unambiguous displays of atrocity.",2,1,teens,male,us,en,,14,False,True,common_voice_en_22748830.mp3,order and contrast phrases and nearly annihilate them what does unambiguous displays of atrocity,0.8523500561714172
"The main parks are Alvaston Park, Keldholme Lane Park and Kiwi Park.",2,0,twenties,male,us,en,,12,False,True,common_voice_en_21256484.mp3,the main parts are alveston Park Lake Park and kiwi Park,0.8436675667762756
"Laurel, New Jersey.",2,0,twenties,male,us,en,,3,False,True,common_voice_en_19066810.mp3,Laurel New Jersey,0.977398157119751
"It's a long way to Tipperary, it's a long way to go!",2,1,,male,us,en,,12,False,True,common_voice_en_17249946.mp3,It's a Long Way to Tipperary it's a long way to go,0.9870679378509521
We spoke often.,2,0,thirties,male,us,en,,3,False,True,common_voice_en_18522034.mp3,we spoke often,0.9353876113891602
"DeRosa was born in Passaic, New Jersey.",2,0,twenties,other,us,en,,7,False,True,common_voice_en_18815984.mp3,De Rosa was born in Passaic New Jersey,0.8763116598129272
A somewhat disjunct population is found in the Eastern Ghats.,3,0,twenties,male,us,en,,10,False,True,common_voice_en_22085337.mp3,a somewhat disjunct population is found in the Eastern ghats,0.9734765291213989
"Today, however, its seven volumes are generally considered to be a single novel.",2,0,twenties,male,us,en,,13,False,True,common_voice_en_20068567.mp3,today however it's seven volumes are generally considered to be a single novel,0.8918530941009521
I sped to work.,2,0,twenties,male,us,en,,4,False,True,common_voice_en_17731243.mp3,I spent to work,0.800835132598877
Blue roofs can provide a number of benefits depending on design.,2,0,sixties,male,us,en,,11,False,True,common_voice_en_18799881.mp3,larousse can provide a number of benefits depending on design,0.8912164568901062
Improving the public transport system would help avoid traffic jams.,3,0,fourties,male,us,en,,10,False,True,common_voice_en_164988.mp3,improving the public transport system would help avoid traffic jams,0.9584393501281738
How are you?,2,0,fourties,male,us,en,,3,False,True,common_voice_en_165000.mp3,how are you,0.9705645442008972
With distinctly separated sounds.,2,0,thirties,male,us,en,,4,False,True,common_voice_en_17847125.mp3,it's distinctly separated sounds,0.9458070397377014
"When you hear the bell, come quickly.",2,0,thirties,male,us,en,,7,False,True,common_voice_en_16665829.mp3,when you hear the Bell come quickly,0.9871605634689331
They may be read as texts in a variety of ways.,2,0,sixties,male,us,en,,11,False,True,common_voice_en_19500490.mp3,they may be read as text in a variety of ways,0.8813431262969971
His brother Marc is also a former professional footballer.,2,0,twenties,male,us,en,,9,False,True,common_voice_en_20150345.mp3,his brother Mark is also a former professional footballer,0.9774848222732544
"The genus name is derived from Ancient Greek ""melas"", ""black"", and ""netta"", ""duck"".",2,0,sixties,male,us,en,,13,False,True,common_voice_en_20704603.mp3,the Janus name is derived from ancient Greek metis black and Netta duck,0.8111149668693542
"Aluminium hydroxide is sometimes mistakenly called ""alum"", which properly refers to aluminium potassium sulfate.",2,0,twenties,female,us,en,,14,False,True,common_voice_en_20827577.mp3,aluminium hydroxide is sometimes mistakenly called Alum which properly refers to aluminium potassium sulfate,0.9431532621383667
This is the expected or preferred direction of the angular random variables.,3,0,twenties,female,us,en,,12,False,True,common_voice_en_20219197.mp3,this is the expected or preferred direction of the angular random variables,0.9819109439849854
"That guy over there likes to drink a lot, talk a lot, but do nothing.",2,0,twenties,male,us,en,,15,False,True,common_voice_en_17289148.mp3,that guy over there likes to drink a lot talk a lot but do nothing,0.9750665426254272
No ground effect train has entered regular commercial service.,2,0,fifties,female,us,en,,9,False,True,common_voice_en_19989612.mp3,no ground effect rain has entered regular commercial service,0.9382466077804565
"After the election, a Coalition government was formed by the Conservative and Liberal members.",2,0,twenties,male,us,en,,14,False,True,common_voice_en_21740047.mp3,after the election a coalition government was formed by the conservative and liberal members,0.9846028685569763
The osmosis between art and life is amazing.,2,0,teens,female,us,en,,8,False,True,common_voice_en_23621630.mp3,the osmosis between art and life is amazing,0.9488312005996704
Saint George's College was founded by the Josephites as a boys' boarding school.,2,0,teens,female,us,en,,13,False,True,common_voice_en_23729833.mp3,St George's College was founded by the Joseph fights as a boys boarding school,0.9073159098625183
"The park is located in the Pilbara region, and is mostly tropical semi-arid climate.",2,0,twenties,male,us,en,,14,False,True,common_voice_en_19131319.mp3,the park is located in the pilbara region and is mostly tropical semi-arid climate,0.9581723809242249
Her hair flowed down her back.,3,0,fourties,male,us,en,,6,False,True,common_voice_en_164400.mp3,her hair flowed down her back,0.9286947846412659
They live in Ockley in south Surrey.,2,0,sixties,female,us,en,,7,False,True,common_voice_en_19374617.mp3,they live in auckley in South Surrey,0.8965883851051331
Virgil Earp took Holliday's walking stick.,2,0,twenties,male,us,en,,6,False,True,common_voice_en_18804504.mp3,Virgil Earp took holidays walking steak,0.6564330458641052
"He continues Every place I have tried it, it grows with no work.",2,0,twenties,female,us,en,,13,False,True,common_voice_en_19671958.mp3,he continues every place I have tried it it grows with no work,0.9559651613235474
"While earning his degree in physical education, Bugel was an all-conference guard and linebacker.",2,0,twenties,female,wales,en,,14,False,True,common_voice_en_18725466.mp3,what learning is degree in physical education Hugo was an all-conference God and linebacker,0.8950700163841248
"Lobeck was born at Naumburg, in the Electorate of Saxony.",2,0,teens,male,wales,en,,10,False,True,common_voice_en_19005836.mp3,you back was born at number in the electorate of Saxony,0.8611331582069397
This reflects a prevailing tension between legal unilateralism and multilateralism.,2,0,fourties,female,wales,en,,10,False,True,common_voice_en_19059278.mp3,this reflects the prevailing tension between legal unilateralism and multilateralism,0.9839240312576294
The insight was critical in developing the modern science of solid mechanics.,2,0,teens,male,wales,en,,12,False,True,common_voice_en_19005838.mp3,the Insight is critical in developing the modern science of solid mechanics,0.9535419940948486
Miss Darcy's praise occupied the chief of it.,2,1,teens,male,wales,en,,8,False,True,common_voice_en_18995663.mp3,mr. C's praise occupied the chief prophet,0.6795376539230347
There are several camping locations throughout Litchfield.,2,0,twenties,female,wales,en,,7,False,True,common_voice_en_19654246.mp3,there are several camping locations throughout leach field,0.9136568307876587
"For that reason, many marquetarians have switched to fret or scroll saw techniques.",2,0,fourties,female,wales,en,,13,False,True,common_voice_en_19059320.mp3,for that reason many Market Arians have switch to fractal Scrolls sword techniques,0.8000013828277588
India Blue are the current champions.,2,0,teens,male,wales,en,,6,False,True,common_voice_en_18998721.mp3,India blue of the current champions,0.7549256682395935
Let me know by the thirteenth.,2,0,thirties,male,wales,en,,6,False,True,common_voice_en_17940430.mp3,let me know by the 13th,0.9656996130943298
Some operators manage these challenges by purchasing extra buses.,2,0,fourties,female,wales,en,,9,False,True,common_voice_en_19073081.mp3,some operators manage these challenges by purchasing extra buses,0.9416607618331909
The biological systems matrix includes enhancements for extended plant life and crop maturation.,2,0,twenties,female,wales,en,,13,False,True,common_voice_en_19654165.mp3,the biological systems Matrix includes enhancements for extended plant life and cropped maturation,0.927647590637207
"For Brandom, beliefs pertain to concepts: without the latter there can be no former.",2,0,teens,male,wales,en,,14,False,True,common_voice_en_20005769.mp3,for Brandon Lee's fighting the concepts without the letter they can be no former,0.872119128704071
One of these days is tomorrow.,3,0,twenties,male,wales,en,,6,False,True,common_voice_en_136366.mp3,one of these days is tomorrow,0.9735667109489441
Two years later Marie L. Wadley became the first president of the museum.,2,1,twenties,male,wales,en,,13,False,True,common_voice_en_19670623.mp3,three years later my real body,0.6546350121498108
"His father, Owen, was executed as a traitor.",2,0,twenties,male,wales,en,,8,False,True,common_voice_en_18827255.mp3,his father Owen was executed as a traitor,0.9383780360221863
The mountain pass at the top of the canyon is known as Parley's Summit.,2,0,sixties,other,wales,en,,14,False,True,common_voice_en_18712607.mp3,the mountain pass at the top of the canyon is known as Polly Summit,0.8939159512519836
Lucy's a newspaper woman.,2,0,twenties,male,wales,en,,4,False,True,common_voice_en_136339.mp3,this is a newspaper woman,0.9672080874443054
High overhead a heron floated.,2,0,sixties,female,wales,en,,5,False,True,common_voice_en_22243022.mp3,High overhead,0.7648811340332031
"This pepperoni tastes off, she said.",2,0,twenties,male,wales,en,,6,False,True,common_voice_en_136379.mp3,does pepperoni taste self she said,0.7774162292480469
The engine will be sent via palletized delivery.,2,1,twenties,female,wales,en,,8,False,True,common_voice_en_18283868.mp3,the engine will be sent by a palletized delivery,0.8710558414459229
The fumes from the traffic was unbearable.,2,1,twenties,male,wales,en,,7,False,True,common_voice_en_136372.mp3,the fumes from the traffic was unbearable,0.9250249862670898
"And, eventually, man will nourish your sands, where the game will once again flourish.",3,0,thirties,male,wales,en,,14,False,True,common_voice_en_165554.mp3,and eventually man will never share Sons where the game will once again flourish,0.8786253929138184
The doctrinal basis contains what evangelicals perceive as the biblical foundations of Christianity.,2,0,sixties,female,wales,en,,13,False,True,common_voice_en_22293157.mp3,the dump trailer basis contains both evangelicals proceed is because if he found a Shinto Christianity,0.635976254940033
"Sylvia wrote, performed, and involved herself in various projects.",2,0,sixties,female,wales,en,,9,False,True,common_voice_en_22293250.mp3,through the phone,0.8297904133796692
Another much-admired work of his was the campanile of the church of Santo Spirito.,2,0,fourties,female,wales,en,,14,False,True,common_voice_en_19073079.mp3,another much admired work of his with the company loved the Church of Santo spirito,0.8863089084625244
"Although it was a commercial failure, it inspired scientists and inventors around the world.",2,0,teens,male,wales,en,,14,False,True,common_voice_en_23468156.mp3,although it was a commercial fate yet it's inspired scientists and inventors around the world,0.8839006423950195
Welding also required fewer man-hours in construction.,2,0,fourties,female,wales,en,,7,False,True,common_voice_en_19059251.mp3,welding also required fuemana hours in construction,0.9416454434394836
To err is human To forgive divine.,2,0,fourties,male,wales,en,,7,False,True,common_voice_en_17768477.mp3,to add is human to forgive divine,0.9599958658218384
"Despite the absence of a body, Goren strongly believes that Valerie is dead.",2,0,thirties,female,wales,en,,13,False,True,common_voice_en_19098582.mp3,despite the absence of a body guard and strongly believes that Valerie is dead,0.8952260613441467
That's what makes it romantic.,2,0,seventies,male,wales,en,,5,False,True,common_voice_en_195599.mp3,that's what makes it romantic,0.9876290559768677
Court eunuchs could rise to positions of authority in the Empire.,2,1,twenties,male,wales,en,,11,False,True,common_voice_en_23497701.mp3,Call Unix good right positions of authority in the Empire,0.8644071817398071
Did you ever walk into this office.,2,0,twenties,male,wales,en,,7,False,True,common_voice_en_136345.mp3,did you ever walk into this office,0.9774935841560364
"Tom Whitlock was born and raised in Springfield, Missouri.",2,1,twenties,female,wales,en,,9,False,True,common_voice_en_19653804.mp3,John Wick part was born and raised in Springfield Missouri,0.8759211301803589
The text of his speech at Ferris Hills can be found here.,2,0,twenties,male,wales,en,,12,False,True,common_voice_en_23497704.mp3,text to be speech is Ferris Hills can be found here,0.7582956552505493
And in this case we were wrong.,2,0,teens,male,wales,en,,7,False,True,common_voice_en_19419442.mp3,and in this case we were wrong,0.9822742342948914
These are not camels!,2,0,twenties,male,wales,en,,4,False,True,common_voice_en_136369.mp3,seasonal camels,0.7698119282722473
Much Ado About Nothing,2,0,seventies,male,wales,en,,4,False,True,common_voice_en_195604.mp3,Much Ado About Nothing,0.9876290559768677
He slipped on the stairs.,2,0,seventies,male,wales,en,,5,False,True,common_voice_en_195601.mp3,he slipped on the stairs,0.9121624827384949
"If a person is living out his destiny, he knows everything he needs to know.",3,1,twenties,male,wales,en,,15,False,True,common_voice_en_126424.mp3,if a person is living out his Destiny he knows everything he needs to know,0.9764986634254456
I've seen guys like you go under before.,2,0,thirties,male,wales,en,,8,False,True,common_voice_en_176477.mp3,I've seen guys like you go into the pool,0.7949876189231873
